12.6806 	WARNING 	User requested fullscreen with size [2560 1440], but screen is actually [1920, 1080]. Using actual size
24.1883 	EXP 	Created image7_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image7_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
24.1884 	EXP 	window1: mouseVisible = True
24.2075 	EXP 	Created image8_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image8_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
24.2076 	EXP 	window1: mouseVisible = True
24.2294 	EXP 	Created image9_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image9_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
24.2296 	EXP 	window1: mouseVisible = True
24.2492 	EXP 	Created image10_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image10_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
24.2494 	EXP 	window1: mouseVisible = True
24.2689 	EXP 	Created image11_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-12.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image11_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
24.2691 	EXP 	window1: mouseVisible = True
24.2879 	EXP 	Created image12_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-13.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image12_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
24.2880 	EXP 	window1: mouseVisible = True
24.2882 	EXP 	window1: mouseVisible = True
24.2929 	EXP 	Created blank_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blank_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=' ', units='norm', win=Window(...), wrapWidth=1)
24.2932 	EXP 	window1: mouseVisible = True
24.3020 	EXP 	Created goodbye_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='goodbye_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Köszönjük a részvételt! \nViszlát!', units='norm', win=Window(...), wrapWidth=1)
24.3021 	EXP 	window1: mouseVisible = True
0.0360 	EXP 	intro_text: autoDraw = True
27.0680 	DATA 	Mouse: Left button down, pos=(862,665)
27.0795 	EXP 	Imported stimulus.xlsx as conditions, 1 conditions, 1 params
27.0825 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
27.0830 	EXP 	New trial (rep=0, index=0): {'pic_num': 5}
27.5431 	DATA 	Mouse:  Left button up, pos=(862,665)
27.5719 	EXP 	intro_text: autoDraw = False
27.5719 	EXP 	image0: image = 'hajszarito.png'
27.5719 	EXP 	image1: image = 'ceruza.png'
27.5719 	EXP 	image2: image = 'bogre.png'
27.5719 	EXP 	image3: image = 'letra.png'
27.5719 	EXP 	image4: image = 'macko.png'
27.5719 	EXP 	image5: image = 'blank.png'
27.5719 	EXP 	image6: image = 'blank.png'
27.5719 	EXP 	image7: image = 'blank.png'
27.5719 	EXP 	image8: image = 'blank.png'
27.5719 	EXP 	image9: image = 'blank.png'
27.5719 	EXP 	image10: image = 'blank.png'
27.5719 	EXP 	image11: image = 'blank.png'
27.5719 	EXP 	image12: image = 'blank.png'
27.5719 	EXP 	image0: autoDraw = True
27.5719 	EXP 	image1: autoDraw = True
27.5719 	EXP 	image2: autoDraw = True
27.5719 	EXP 	image3: autoDraw = True
27.5719 	EXP 	image4: autoDraw = True
27.5719 	EXP 	image5: autoDraw = True
27.5719 	EXP 	image6: autoDraw = True
27.5719 	EXP 	image7: autoDraw = True
27.5719 	EXP 	image8: autoDraw = True
27.5719 	EXP 	image9: autoDraw = True
27.5719 	EXP 	image10: autoDraw = True
27.5719 	EXP 	image11: autoDraw = True
27.5719 	EXP 	image12: autoDraw = True
37.0885 	EXP 	image0: autoDraw = False
37.0885 	EXP 	image1: autoDraw = False
37.0885 	EXP 	image2: autoDraw = False
37.0885 	EXP 	image3: autoDraw = False
37.0885 	EXP 	image4: autoDraw = False
37.0885 	EXP 	image5: autoDraw = False
37.0885 	EXP 	image6: autoDraw = False
37.0885 	EXP 	image7: autoDraw = False
37.0885 	EXP 	image8: autoDraw = False
37.0885 	EXP 	image9: autoDraw = False
37.0885 	EXP 	image10: autoDraw = False
37.0885 	EXP 	image11: autoDraw = False
37.0885 	EXP 	image12: autoDraw = False
37.0885 	EXP 	blank_text: autoDraw = True
38.0397 	EXP 	blank_text: autoDraw = False
38.0397 	EXP 	blank_text: autoDraw = False
38.0397 	EXP 	image0_2: image = 'hajszarito.png'
38.0397 	EXP 	image1_2: image = 'ceruza.png'
38.0397 	EXP 	image2_2: image = 'bogre.png'
38.0397 	EXP 	image3_2: image = 'letra.png'
38.0397 	EXP 	image4_2: image = 'esernyo.png'
38.0397 	EXP 	image5_2: image = 'blank.png'
38.0397 	EXP 	image6_2: image = 'blank.png'
38.0397 	EXP 	image7_2: image = 'blank.png'
38.0397 	EXP 	image8_2: image = 'blank.png'
38.0397 	EXP 	image9_2: image = 'blank.png'
38.0397 	EXP 	image10_2: image = 'blank.png'
38.0397 	EXP 	image11_2: image = 'blank.png'
38.0397 	EXP 	image12_2: image = 'blank.png'
39.0937 	EXP 	image0_2: autoDraw = True
39.0937 	EXP 	image1_2: autoDraw = True
39.0937 	EXP 	image2_2: autoDraw = True
39.0937 	EXP 	image3_2: autoDraw = True
39.0937 	EXP 	image4_2: autoDraw = True
39.0937 	EXP 	image5_2: autoDraw = True
39.0937 	EXP 	image6_2: autoDraw = True
39.0937 	EXP 	image7_2: autoDraw = True
39.0937 	EXP 	image8_2: autoDraw = True
39.0937 	EXP 	image9_2: autoDraw = True
39.0937 	EXP 	image10_2: autoDraw = True
39.0937 	EXP 	image11_2: autoDraw = True
39.0937 	EXP 	image12_2: autoDraw = True
42.5058 	DATA 	Mouse: Left button down, pos=(1140,369)
42.5332 	EXP 	image0_2: autoDraw = False
42.5332 	EXP 	image1_2: autoDraw = False
42.5332 	EXP 	image2_2: autoDraw = False
42.5332 	EXP 	image3_2: autoDraw = False
42.5332 	EXP 	image4_2: autoDraw = False
42.5332 	EXP 	image5_2: autoDraw = False
42.5332 	EXP 	image6_2: autoDraw = False
42.5332 	EXP 	image7_2: autoDraw = False
42.5332 	EXP 	image8_2: autoDraw = False
42.5332 	EXP 	image9_2: autoDraw = False
42.5332 	EXP 	image10_2: autoDraw = False
42.5332 	EXP 	image11_2: autoDraw = False
42.5332 	EXP 	image12_2: autoDraw = False
42.5332 	EXP 	feedback_text: height = 0.05
42.5332 	EXP 	feedback_text: height = 0.05
42.5332 	EXP 	feedback_text: height = 0.05
42.5332 	EXP 	feedback_text: text = 'Helyes válasz'
42.5332 	EXP 	feedback_text: autoDraw = True
42.6652 	DATA 	Mouse:  Left button up, pos=(1140,369)
44.5191 	EXP 	New trial (rep=1, index=0): {'pic_num': 5}
44.8848 	EXP 	feedback_text: autoDraw = False
44.8848 	EXP 	image0: image = 'ceruza.png'
44.8848 	EXP 	image1: image = 'letra.png'
44.8848 	EXP 	image2: image = 'szemuveg.png'
44.8848 	EXP 	image3: image = 'ora.png'
44.8848 	EXP 	image4: image = 'papucs.png'
44.8848 	EXP 	image5: image = 'blank.png'
44.8848 	EXP 	image6: image = 'blank.png'
44.8848 	EXP 	image7: image = 'blank.png'
44.8848 	EXP 	image8: image = 'blank.png'
44.8848 	EXP 	image9: image = 'blank.png'
44.8848 	EXP 	image10: image = 'blank.png'
44.8848 	EXP 	image11: image = 'blank.png'
44.8848 	EXP 	image12: image = 'blank.png'
44.8848 	EXP 	image0: autoDraw = True
44.8848 	EXP 	image1: autoDraw = True
44.8848 	EXP 	image2: autoDraw = True
44.8848 	EXP 	image3: autoDraw = True
44.8848 	EXP 	image4: autoDraw = True
44.8848 	EXP 	image5: autoDraw = True
44.8848 	EXP 	image6: autoDraw = True
44.8848 	EXP 	image7: autoDraw = True
44.8848 	EXP 	image8: autoDraw = True
44.8848 	EXP 	image9: autoDraw = True
44.8848 	EXP 	image10: autoDraw = True
44.8848 	EXP 	image11: autoDraw = True
44.8848 	EXP 	image12: autoDraw = True
54.5191 	EXP 	image0: autoDraw = False
54.5191 	EXP 	image1: autoDraw = False
54.5191 	EXP 	image2: autoDraw = False
54.5191 	EXP 	image3: autoDraw = False
54.5191 	EXP 	image4: autoDraw = False
54.5191 	EXP 	image5: autoDraw = False
54.5191 	EXP 	image6: autoDraw = False
54.5191 	EXP 	image7: autoDraw = False
54.5191 	EXP 	image8: autoDraw = False
54.5191 	EXP 	image9: autoDraw = False
54.5191 	EXP 	image10: autoDraw = False
54.5191 	EXP 	image11: autoDraw = False
54.5191 	EXP 	image12: autoDraw = False
54.5191 	EXP 	blank_text: autoDraw = True
55.3418 	EXP 	blank_text: autoDraw = False
55.3418 	EXP 	blank_text: autoDraw = False
55.3418 	EXP 	image0_2: image = 'ceruza.png'
55.3418 	EXP 	image1_2: image = 'letra.png'
55.3418 	EXP 	image2_2: image = 'szemuveg.png'
55.3418 	EXP 	image3_2: image = 'ora.png'
55.3418 	EXP 	image4_2: image = 'laptop.png'
55.3418 	EXP 	image5_2: image = 'blank.png'
55.3418 	EXP 	image6_2: image = 'blank.png'
55.3418 	EXP 	image7_2: image = 'blank.png'
55.3418 	EXP 	image8_2: image = 'blank.png'
55.3418 	EXP 	image9_2: image = 'blank.png'
55.3418 	EXP 	image10_2: image = 'blank.png'
55.3418 	EXP 	image11_2: image = 'blank.png'
55.3418 	EXP 	image12_2: image = 'blank.png'
56.5157 	EXP 	image0_2: autoDraw = True
56.5157 	EXP 	image1_2: autoDraw = True
56.5157 	EXP 	image2_2: autoDraw = True
56.5157 	EXP 	image3_2: autoDraw = True
56.5157 	EXP 	image4_2: autoDraw = True
56.5157 	EXP 	image5_2: autoDraw = True
56.5157 	EXP 	image6_2: autoDraw = True
56.5157 	EXP 	image7_2: autoDraw = True
56.5157 	EXP 	image8_2: autoDraw = True
56.5157 	EXP 	image9_2: autoDraw = True
56.5157 	EXP 	image10_2: autoDraw = True
56.5157 	EXP 	image11_2: autoDraw = True
56.5157 	EXP 	image12_2: autoDraw = True
57.8302 	DATA 	Mouse: Left button down, pos=(787,362)
57.8670 	EXP 	image0_2: autoDraw = False
57.8670 	EXP 	image1_2: autoDraw = False
57.8670 	EXP 	image2_2: autoDraw = False
57.8670 	EXP 	image3_2: autoDraw = False
57.8670 	EXP 	image4_2: autoDraw = False
57.8670 	EXP 	image5_2: autoDraw = False
57.8670 	EXP 	image6_2: autoDraw = False
57.8670 	EXP 	image7_2: autoDraw = False
57.8670 	EXP 	image8_2: autoDraw = False
57.8670 	EXP 	image9_2: autoDraw = False
57.8670 	EXP 	image10_2: autoDraw = False
57.8670 	EXP 	image11_2: autoDraw = False
57.8670 	EXP 	image12_2: autoDraw = False
57.8670 	EXP 	feedback_text: text = 'Helyes válasz'
57.8670 	EXP 	feedback_text: autoDraw = True
57.9769 	DATA 	Mouse:  Left button up, pos=(787,362)
59.7421 	DATA 	Mouse: Left button down, pos=(787,362)
59.8561 	EXP 	New trial (rep=2, index=0): {'pic_num': 5}
60.2131 	DATA 	Mouse:  Left button up, pos=(787,362)
60.2259 	EXP 	feedback_text: autoDraw = False
60.2259 	EXP 	image0: image = 'szemuveg.png'
60.2259 	EXP 	image1: image = 'vodor.png'
60.2259 	EXP 	image2: image = 'ora.png'
60.2259 	EXP 	image3: image = 'letra.png'
60.2259 	EXP 	image4: image = 'ceruza.png'
60.2259 	EXP 	image5: image = 'blank.png'
60.2259 	EXP 	image6: image = 'blank.png'
60.2259 	EXP 	image7: image = 'blank.png'
60.2259 	EXP 	image8: image = 'blank.png'
60.2259 	EXP 	image9: image = 'blank.png'
60.2259 	EXP 	image10: image = 'blank.png'
60.2259 	EXP 	image11: image = 'blank.png'
60.2259 	EXP 	image12: image = 'blank.png'
60.2259 	EXP 	image0: autoDraw = True
60.2259 	EXP 	image1: autoDraw = True
60.2259 	EXP 	image2: autoDraw = True
60.2259 	EXP 	image3: autoDraw = True
60.2259 	EXP 	image4: autoDraw = True
60.2259 	EXP 	image5: autoDraw = True
60.2259 	EXP 	image6: autoDraw = True
60.2259 	EXP 	image7: autoDraw = True
60.2259 	EXP 	image8: autoDraw = True
60.2259 	EXP 	image9: autoDraw = True
60.2259 	EXP 	image10: autoDraw = True
60.2259 	EXP 	image11: autoDraw = True
60.2259 	EXP 	image12: autoDraw = True
69.8624 	EXP 	image0: autoDraw = False
69.8624 	EXP 	image1: autoDraw = False
69.8624 	EXP 	image2: autoDraw = False
69.8624 	EXP 	image3: autoDraw = False
69.8624 	EXP 	image4: autoDraw = False
69.8624 	EXP 	image5: autoDraw = False
69.8624 	EXP 	image6: autoDraw = False
69.8624 	EXP 	image7: autoDraw = False
69.8624 	EXP 	image8: autoDraw = False
69.8624 	EXP 	image9: autoDraw = False
69.8624 	EXP 	image10: autoDraw = False
69.8624 	EXP 	image11: autoDraw = False
69.8624 	EXP 	image12: autoDraw = False
69.8624 	EXP 	blank_text: autoDraw = True
70.6942 	EXP 	blank_text: autoDraw = False
70.6942 	EXP 	blank_text: autoDraw = False
70.6942 	EXP 	image0_2: image = 'szemuveg.png'
70.6942 	EXP 	image1_2: image = 'vodor.png'
70.6942 	EXP 	image2_2: image = 'ora.png'
70.6942 	EXP 	image3_2: image = 'letra.png'
70.6942 	EXP 	image4_2: image = 'bogre.png'
70.6942 	EXP 	image5_2: image = 'blank.png'
70.6942 	EXP 	image6_2: image = 'blank.png'
70.6942 	EXP 	image7_2: image = 'blank.png'
70.6942 	EXP 	image8_2: image = 'blank.png'
70.6942 	EXP 	image9_2: image = 'blank.png'
70.6942 	EXP 	image10_2: image = 'blank.png'
70.6942 	EXP 	image11_2: image = 'blank.png'
70.6942 	EXP 	image12_2: image = 'blank.png'
71.8656 	EXP 	image0_2: autoDraw = True
71.8656 	EXP 	image1_2: autoDraw = True
71.8656 	EXP 	image2_2: autoDraw = True
71.8656 	EXP 	image3_2: autoDraw = True
71.8656 	EXP 	image4_2: autoDraw = True
71.8656 	EXP 	image5_2: autoDraw = True
71.8656 	EXP 	image6_2: autoDraw = True
71.8656 	EXP 	image7_2: autoDraw = True
71.8656 	EXP 	image8_2: autoDraw = True
71.8656 	EXP 	image9_2: autoDraw = True
71.8656 	EXP 	image10_2: autoDraw = True
71.8656 	EXP 	image11_2: autoDraw = True
71.8656 	EXP 	image12_2: autoDraw = True
74.0362 	DATA 	Mouse: Left button down, pos=(828,601)
74.0572 	EXP 	image0_2: autoDraw = False
74.0572 	EXP 	image1_2: autoDraw = False
74.0572 	EXP 	image2_2: autoDraw = False
74.0572 	EXP 	image3_2: autoDraw = False
74.0572 	EXP 	image4_2: autoDraw = False
74.0572 	EXP 	image5_2: autoDraw = False
74.0572 	EXP 	image6_2: autoDraw = False
74.0572 	EXP 	image7_2: autoDraw = False
74.0572 	EXP 	image8_2: autoDraw = False
74.0572 	EXP 	image9_2: autoDraw = False
74.0572 	EXP 	image10_2: autoDraw = False
74.0572 	EXP 	image11_2: autoDraw = False
74.0572 	EXP 	image12_2: autoDraw = False
74.0572 	EXP 	feedback_text: text = 'Helyes válasz'
74.0572 	EXP 	feedback_text: autoDraw = True
74.1817 	DATA 	Mouse:  Left button up, pos=(828,601)
76.0523 	EXP 	New trial (rep=3, index=0): {'pic_num': 5}
76.4184 	EXP 	feedback_text: autoDraw = False
76.4184 	EXP 	image0: image = 'fagyi.png'
76.4184 	EXP 	image1: image = 'bogre.png'
76.4184 	EXP 	image2: image = 'ceruza.png'
76.4184 	EXP 	image3: image = 'vodor.png'
76.4184 	EXP 	image4: image = 'alma.png'
76.4184 	EXP 	image5: image = 'blank.png'
76.4184 	EXP 	image6: image = 'blank.png'
76.4184 	EXP 	image7: image = 'blank.png'
76.4184 	EXP 	image8: image = 'blank.png'
76.4184 	EXP 	image9: image = 'blank.png'
76.4184 	EXP 	image10: image = 'blank.png'
76.4184 	EXP 	image11: image = 'blank.png'
76.4184 	EXP 	image12: image = 'blank.png'
76.4184 	EXP 	image0: autoDraw = True
76.4184 	EXP 	image1: autoDraw = True
76.4184 	EXP 	image2: autoDraw = True
76.4184 	EXP 	image3: autoDraw = True
76.4184 	EXP 	image4: autoDraw = True
76.4184 	EXP 	image5: autoDraw = True
76.4184 	EXP 	image6: autoDraw = True
76.4184 	EXP 	image7: autoDraw = True
76.4184 	EXP 	image8: autoDraw = True
76.4184 	EXP 	image9: autoDraw = True
76.4184 	EXP 	image10: autoDraw = True
76.4184 	EXP 	image11: autoDraw = True
76.4184 	EXP 	image12: autoDraw = True
86.0619 	EXP 	image0: autoDraw = False
86.0619 	EXP 	image1: autoDraw = False
86.0619 	EXP 	image2: autoDraw = False
86.0619 	EXP 	image3: autoDraw = False
86.0619 	EXP 	image4: autoDraw = False
86.0619 	EXP 	image5: autoDraw = False
86.0619 	EXP 	image6: autoDraw = False
86.0619 	EXP 	image7: autoDraw = False
86.0619 	EXP 	image8: autoDraw = False
86.0619 	EXP 	image9: autoDraw = False
86.0619 	EXP 	image10: autoDraw = False
86.0619 	EXP 	image11: autoDraw = False
86.0619 	EXP 	image12: autoDraw = False
86.0619 	EXP 	blank_text: autoDraw = True
86.8839 	EXP 	blank_text: autoDraw = False
86.8839 	EXP 	blank_text: autoDraw = False
86.8839 	EXP 	image0_2: image = 'fagyi.png'
86.8839 	EXP 	image1_2: image = 'bogre.png'
86.8839 	EXP 	image2_2: image = 'ceruza.png'
86.8839 	EXP 	image3_2: image = 'vodor.png'
86.8839 	EXP 	image4_2: image = 'szemuveg.png'
86.8839 	EXP 	image5_2: image = 'blank.png'
86.8839 	EXP 	image6_2: image = 'blank.png'
86.8839 	EXP 	image7_2: image = 'blank.png'
86.8839 	EXP 	image8_2: image = 'blank.png'
86.8839 	EXP 	image9_2: image = 'blank.png'
86.8839 	EXP 	image10_2: image = 'blank.png'
86.8839 	EXP 	image11_2: image = 'blank.png'
86.8839 	EXP 	image12_2: image = 'blank.png'
88.0583 	EXP 	image0_2: autoDraw = True
88.0583 	EXP 	image1_2: autoDraw = True
88.0583 	EXP 	image2_2: autoDraw = True
88.0583 	EXP 	image3_2: autoDraw = True
88.0583 	EXP 	image4_2: autoDraw = True
88.0583 	EXP 	image5_2: autoDraw = True
88.0583 	EXP 	image6_2: autoDraw = True
88.0583 	EXP 	image7_2: autoDraw = True
88.0583 	EXP 	image8_2: autoDraw = True
88.0583 	EXP 	image9_2: autoDraw = True
88.0583 	EXP 	image10_2: autoDraw = True
88.0583 	EXP 	image11_2: autoDraw = True
88.0583 	EXP 	image12_2: autoDraw = True
90.2658 	DATA 	Mouse: Left button down, pos=(853,186)
90.2867 	EXP 	image0_2: autoDraw = False
90.2867 	EXP 	image1_2: autoDraw = False
90.2867 	EXP 	image2_2: autoDraw = False
90.2867 	EXP 	image3_2: autoDraw = False
90.2867 	EXP 	image4_2: autoDraw = False
90.2867 	EXP 	image5_2: autoDraw = False
90.2867 	EXP 	image6_2: autoDraw = False
90.2867 	EXP 	image7_2: autoDraw = False
90.2867 	EXP 	image8_2: autoDraw = False
90.2867 	EXP 	image9_2: autoDraw = False
90.2867 	EXP 	image10_2: autoDraw = False
90.2867 	EXP 	image11_2: autoDraw = False
90.2867 	EXP 	image12_2: autoDraw = False
90.2867 	EXP 	feedback_text: text = 'Helyes válasz'
90.2867 	EXP 	feedback_text: autoDraw = True
90.4007 	DATA 	Mouse:  Left button up, pos=(853,186)
92.2767 	EXP 	New trial (rep=4, index=0): {'pic_num': 5}
92.6301 	EXP 	feedback_text: autoDraw = False
92.6301 	EXP 	image0: image = 'esernyo.png'
92.6301 	EXP 	image1: image = 'fotel.png'
92.6301 	EXP 	image2: image = 'fogas.png'
92.6301 	EXP 	image3: image = 'vodor.png'
92.6301 	EXP 	image4: image = 'ora.png'
92.6301 	EXP 	image5: image = 'blank.png'
92.6301 	EXP 	image6: image = 'blank.png'
92.6301 	EXP 	image7: image = 'blank.png'
92.6301 	EXP 	image8: image = 'blank.png'
92.6301 	EXP 	image9: image = 'blank.png'
92.6301 	EXP 	image10: image = 'blank.png'
92.6301 	EXP 	image11: image = 'blank.png'
92.6301 	EXP 	image12: image = 'blank.png'
92.6301 	EXP 	image0: autoDraw = True
92.6301 	EXP 	image1: autoDraw = True
92.6301 	EXP 	image2: autoDraw = True
92.6301 	EXP 	image3: autoDraw = True
92.6301 	EXP 	image4: autoDraw = True
92.6301 	EXP 	image5: autoDraw = True
92.6301 	EXP 	image6: autoDraw = True
92.6301 	EXP 	image7: autoDraw = True
92.6301 	EXP 	image8: autoDraw = True
92.6301 	EXP 	image9: autoDraw = True
92.6301 	EXP 	image10: autoDraw = True
92.6301 	EXP 	image11: autoDraw = True
92.6301 	EXP 	image12: autoDraw = True
102.2802 	EXP 	image0: autoDraw = False
102.2802 	EXP 	image1: autoDraw = False
102.2802 	EXP 	image2: autoDraw = False
102.2802 	EXP 	image3: autoDraw = False
102.2802 	EXP 	image4: autoDraw = False
102.2802 	EXP 	image5: autoDraw = False
102.2802 	EXP 	image6: autoDraw = False
102.2802 	EXP 	image7: autoDraw = False
102.2802 	EXP 	image8: autoDraw = False
102.2802 	EXP 	image9: autoDraw = False
102.2802 	EXP 	image10: autoDraw = False
102.2802 	EXP 	image11: autoDraw = False
102.2802 	EXP 	image12: autoDraw = False
102.2802 	EXP 	blank_text: autoDraw = True
103.1164 	EXP 	blank_text: autoDraw = False
103.1164 	EXP 	blank_text: autoDraw = False
103.1164 	EXP 	image0_2: image = 'esernyo.png'
103.1164 	EXP 	image1_2: image = 'fotel.png'
103.1164 	EXP 	image2_2: image = 'fogas.png'
103.1164 	EXP 	image3_2: image = 'vodor.png'
103.1164 	EXP 	image4_2: image = 'szemuveg.png'
103.1164 	EXP 	image5_2: image = 'blank.png'
103.1164 	EXP 	image6_2: image = 'blank.png'
103.1164 	EXP 	image7_2: image = 'blank.png'
103.1164 	EXP 	image8_2: image = 'blank.png'
103.1164 	EXP 	image9_2: image = 'blank.png'
103.1164 	EXP 	image10_2: image = 'blank.png'
103.1164 	EXP 	image11_2: image = 'blank.png'
103.1164 	EXP 	image12_2: image = 'blank.png'
104.2915 	EXP 	image0_2: autoDraw = True
104.2915 	EXP 	image1_2: autoDraw = True
104.2915 	EXP 	image2_2: autoDraw = True
104.2915 	EXP 	image3_2: autoDraw = True
104.2915 	EXP 	image4_2: autoDraw = True
104.2915 	EXP 	image5_2: autoDraw = True
104.2915 	EXP 	image6_2: autoDraw = True
104.2915 	EXP 	image7_2: autoDraw = True
104.2915 	EXP 	image8_2: autoDraw = True
104.2915 	EXP 	image9_2: autoDraw = True
104.2915 	EXP 	image10_2: autoDraw = True
104.2915 	EXP 	image11_2: autoDraw = True
104.2915 	EXP 	image12_2: autoDraw = True
106.2021 	DATA 	Mouse: Left button down, pos=(1681,882)
106.2269 	EXP 	image0_2: autoDraw = False
106.2269 	EXP 	image1_2: autoDraw = False
106.2269 	EXP 	image2_2: autoDraw = False
106.2269 	EXP 	image3_2: autoDraw = False
106.2269 	EXP 	image4_2: autoDraw = False
106.2269 	EXP 	image5_2: autoDraw = False
106.2269 	EXP 	image6_2: autoDraw = False
106.2269 	EXP 	image7_2: autoDraw = False
106.2269 	EXP 	image8_2: autoDraw = False
106.2269 	EXP 	image9_2: autoDraw = False
106.2269 	EXP 	image10_2: autoDraw = False
106.2269 	EXP 	image11_2: autoDraw = False
106.2269 	EXP 	image12_2: autoDraw = False
106.2269 	EXP 	feedback_text: text = 'Helyes válasz'
106.2269 	EXP 	feedback_text: autoDraw = True
106.3515 	DATA 	Mouse:  Left button up, pos=(1681,882)
108.2506 	EXP 	feedback_text: autoDraw = False
108.2506 	EXP 	text: autoDraw = True
118.5248 	DATA 	Mouse: Left button down, pos=(1681,882)
118.5598 	EXP 	Imported stimulus.xlsx as conditions, 3 conditions, 1 params
118.5603 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
118.5606 	EXP 	New trial (rep=0, index=0): {'pic_num': 5}
118.5609 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
118.5611 	EXP 	New trial (rep=0, index=0): None
118.9024 	DATA 	Mouse:  Left button up, pos=(1681,882)
118.9141 	EXP 	text: autoDraw = False
118.9141 	EXP 	image0: image = 'fotel.png'
118.9141 	EXP 	image1: image = 'letra.png'
118.9141 	EXP 	image2: image = 'laptop.png'
118.9141 	EXP 	image3: image = 'kamera.png'
118.9141 	EXP 	image4: image = 'zokni.png'
118.9141 	EXP 	image5: image = 'blank.png'
118.9141 	EXP 	image6: image = 'blank.png'
118.9141 	EXP 	image7: image = 'blank.png'
118.9141 	EXP 	image8: image = 'blank.png'
118.9141 	EXP 	image9: image = 'blank.png'
118.9141 	EXP 	image10: image = 'blank.png'
118.9141 	EXP 	image11: image = 'blank.png'
118.9141 	EXP 	image12: image = 'blank.png'
118.9141 	EXP 	image0: autoDraw = True
118.9141 	EXP 	image1: autoDraw = True
118.9141 	EXP 	image2: autoDraw = True
118.9141 	EXP 	image3: autoDraw = True
118.9141 	EXP 	image4: autoDraw = True
118.9141 	EXP 	image5: autoDraw = True
118.9141 	EXP 	image6: autoDraw = True
118.9141 	EXP 	image7: autoDraw = True
118.9141 	EXP 	image8: autoDraw = True
118.9141 	EXP 	image9: autoDraw = True
118.9141 	EXP 	image10: autoDraw = True
118.9141 	EXP 	image11: autoDraw = True
118.9141 	EXP 	image12: autoDraw = True
128.5714 	EXP 	image0: autoDraw = False
