11.8764 	WARNING 	User requested fullscreen with size [2560 1440], but screen is actually [1920, 1080]. Using actual size
25.9711 	EXP 	Created image7_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image7_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
25.9713 	EXP 	window1: mouseVisible = True
25.9929 	EXP 	Created image8_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image8_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
25.9931 	EXP 	window1: mouseVisible = True
26.0139 	EXP 	Created image9_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image9_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
26.0141 	EXP 	window1: mouseVisible = True
26.0368 	EXP 	Created image10_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image10_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
26.0369 	EXP 	window1: mouseVisible = True
26.0589 	EXP 	Created image11_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-12.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image11_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
26.0590 	EXP 	window1: mouseVisible = True
26.0795 	EXP 	Created image12_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-13.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image12_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
26.0797 	EXP 	window1: mouseVisible = True
26.0798 	EXP 	window1: mouseVisible = True
26.0861 	EXP 	Created blank_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blank_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=' ', units='norm', win=Window(...), wrapWidth=1)
26.0864 	EXP 	window1: mouseVisible = True
26.0958 	EXP 	Created goodbye_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='goodbye_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Köszönjük a részvételt! \nViszlát!', units='norm', win=Window(...), wrapWidth=1)
26.0959 	EXP 	window1: mouseVisible = True
0.0453 	EXP 	intro_text: autoDraw = True
23.0760 	DATA 	Mouse: Left button down, pos=(903,501)
23.0956 	EXP 	Imported stimulus.xlsx as conditions, 1 conditions, 1 params
23.1007 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
23.1018 	EXP 	New trial (rep=0, index=0): {'pic_num': 5}
23.5811 	DATA 	Mouse:  Left button up, pos=(903,501)
23.6088 	EXP 	intro_text: autoDraw = False
23.6088 	EXP 	image0: image = 'ceruza.png'
23.6088 	EXP 	image1: image = 'bogre.png'
23.6088 	EXP 	image2: image = 'esernyo.png'
23.6088 	EXP 	image3: image = 'kamera.png'
23.6088 	EXP 	image4: image = 'fagyi.png'
23.6088 	EXP 	image5: image = 'blank.png'
23.6088 	EXP 	image6: image = 'blank.png'
23.6088 	EXP 	image7: image = 'blank.png'
23.6088 	EXP 	image8: image = 'blank.png'
23.6088 	EXP 	image9: image = 'blank.png'
23.6088 	EXP 	image10: image = 'blank.png'
23.6088 	EXP 	image11: image = 'blank.png'
23.6088 	EXP 	image12: image = 'blank.png'
23.6088 	EXP 	image0: autoDraw = True
23.6088 	EXP 	image1: autoDraw = True
23.6088 	EXP 	image2: autoDraw = True
23.6088 	EXP 	image3: autoDraw = True
23.6088 	EXP 	image4: autoDraw = True
23.6088 	EXP 	image5: autoDraw = True
23.6088 	EXP 	image6: autoDraw = True
23.6088 	EXP 	image7: autoDraw = True
23.6088 	EXP 	image8: autoDraw = True
23.6088 	EXP 	image9: autoDraw = True
23.6088 	EXP 	image10: autoDraw = True
23.6088 	EXP 	image11: autoDraw = True
23.6088 	EXP 	image12: autoDraw = True
33.0877 	EXP 	image0: autoDraw = False
33.0877 	EXP 	image1: autoDraw = False
33.0877 	EXP 	image2: autoDraw = False
33.0877 	EXP 	image3: autoDraw = False
33.0877 	EXP 	image4: autoDraw = False
33.0877 	EXP 	image5: autoDraw = False
33.0877 	EXP 	image6: autoDraw = False
33.0877 	EXP 	image7: autoDraw = False
33.0877 	EXP 	image8: autoDraw = False
33.0877 	EXP 	image9: autoDraw = False
33.0877 	EXP 	image10: autoDraw = False
33.0877 	EXP 	image11: autoDraw = False
33.0877 	EXP 	image12: autoDraw = False
33.0877 	EXP 	blank_text: autoDraw = True
34.0660 	EXP 	blank_text: autoDraw = False
34.0660 	EXP 	blank_text: autoDraw = False
34.0660 	EXP 	image0_2: image = 'ceruza.png'
34.0660 	EXP 	image1_2: image = 'bogre.png'
34.0660 	EXP 	image2_2: image = 'esernyo.png'
34.0660 	EXP 	image3_2: image = 'kamera.png'
34.0660 	EXP 	image4_2: image = 'ora.png'
34.0660 	EXP 	image5_2: image = 'blank.png'
34.0660 	EXP 	image6_2: image = 'blank.png'
34.0660 	EXP 	image7_2: image = 'blank.png'
34.0660 	EXP 	image8_2: image = 'blank.png'
34.0660 	EXP 	image9_2: image = 'blank.png'
34.0660 	EXP 	image10_2: image = 'blank.png'
34.0660 	EXP 	image11_2: image = 'blank.png'
34.0660 	EXP 	image12_2: image = 'blank.png'
35.1190 	EXP 	image0_2: autoDraw = True
35.1190 	EXP 	image1_2: autoDraw = True
35.1190 	EXP 	image2_2: autoDraw = True
35.1190 	EXP 	image3_2: autoDraw = True
35.1190 	EXP 	image4_2: autoDraw = True
35.1190 	EXP 	image5_2: autoDraw = True
35.1190 	EXP 	image6_2: autoDraw = True
35.1190 	EXP 	image7_2: autoDraw = True
35.1190 	EXP 	image8_2: autoDraw = True
35.1190 	EXP 	image9_2: autoDraw = True
35.1190 	EXP 	image10_2: autoDraw = True
35.1190 	EXP 	image11_2: autoDraw = True
35.1190 	EXP 	image12_2: autoDraw = True
37.1911 	DATA 	Mouse: Left button down, pos=(257,728)
37.1946 	DATA 	Mouse:  Left button up, pos=(257,728)
38.6957 	DATA 	Mouse: Left button down, pos=(257,728)
38.7437 	EXP 	image0_2: autoDraw = False
38.7437 	EXP 	image1_2: autoDraw = False
38.7437 	EXP 	image2_2: autoDraw = False
38.7437 	EXP 	image3_2: autoDraw = False
38.7437 	EXP 	image4_2: autoDraw = False
38.7437 	EXP 	image5_2: autoDraw = False
38.7437 	EXP 	image6_2: autoDraw = False
38.7437 	EXP 	image7_2: autoDraw = False
38.7437 	EXP 	image8_2: autoDraw = False
38.7437 	EXP 	image9_2: autoDraw = False
38.7437 	EXP 	image10_2: autoDraw = False
38.7437 	EXP 	image11_2: autoDraw = False
38.7437 	EXP 	image12_2: autoDraw = False
38.7437 	EXP 	feedback_text: height = 0.05
38.7437 	EXP 	feedback_text: height = 0.05
38.7437 	EXP 	feedback_text: height = 0.05
38.7437 	EXP 	feedback_text: text = 'Helyes válasz'
38.7437 	EXP 	feedback_text: autoDraw = True
38.9012 	DATA 	Mouse:  Left button up, pos=(257,728)
40.7342 	EXP 	New trial (rep=1, index=0): {'pic_num': 5}
41.1721 	EXP 	feedback_text: autoDraw = False
41.1721 	EXP 	image0: image = 'kamera.png'
41.1721 	EXP 	image1: image = 'esernyo.png'
41.1721 	EXP 	image2: image = 'papucs.png'
41.1721 	EXP 	image3: image = 'bogre.png'
41.1721 	EXP 	image4: image = 'fagyi.png'
41.1721 	EXP 	image5: image = 'blank.png'
41.1721 	EXP 	image6: image = 'blank.png'
41.1721 	EXP 	image7: image = 'blank.png'
41.1721 	EXP 	image8: image = 'blank.png'
41.1721 	EXP 	image9: image = 'blank.png'
41.1721 	EXP 	image10: image = 'blank.png'
41.1721 	EXP 	image11: image = 'blank.png'
41.1721 	EXP 	image12: image = 'blank.png'
41.1721 	EXP 	image0: autoDraw = True
41.1721 	EXP 	image1: autoDraw = True
41.1721 	EXP 	image2: autoDraw = True
41.1721 	EXP 	image3: autoDraw = True
41.1721 	EXP 	image4: autoDraw = True
41.1721 	EXP 	image5: autoDraw = True
41.1721 	EXP 	image6: autoDraw = True
41.1721 	EXP 	image7: autoDraw = True
41.1721 	EXP 	image8: autoDraw = True
41.1721 	EXP 	image9: autoDraw = True
41.1721 	EXP 	image10: autoDraw = True
41.1721 	EXP 	image11: autoDraw = True
41.1721 	EXP 	image12: autoDraw = True
50.7124 	EXP 	image0: autoDraw = False
50.7124 	EXP 	image1: autoDraw = False
50.7124 	EXP 	image2: autoDraw = False
50.7124 	EXP 	image3: autoDraw = False
50.7124 	EXP 	image4: autoDraw = False
50.7124 	EXP 	image5: autoDraw = False
50.7124 	EXP 	image6: autoDraw = False
50.7124 	EXP 	image7: autoDraw = False
50.7124 	EXP 	image8: autoDraw = False
50.7124 	EXP 	image9: autoDraw = False
50.7124 	EXP 	image10: autoDraw = False
50.7124 	EXP 	image11: autoDraw = False
50.7124 	EXP 	image12: autoDraw = False
50.7124 	EXP 	blank_text: autoDraw = True
51.6324 	EXP 	blank_text: autoDraw = False
51.6324 	EXP 	blank_text: autoDraw = False
51.6324 	EXP 	image0_2: image = 'kamera.png'
51.6324 	EXP 	image1_2: image = 'esernyo.png'
51.6324 	EXP 	image2_2: image = 'papucs.png'
51.6324 	EXP 	image3_2: image = 'bogre.png'
51.6324 	EXP 	image4_2: image = 'laptop.png'
51.6324 	EXP 	image5_2: image = 'blank.png'
51.6324 	EXP 	image6_2: image = 'blank.png'
51.6324 	EXP 	image7_2: image = 'blank.png'
51.6324 	EXP 	image8_2: image = 'blank.png'
51.6324 	EXP 	image9_2: image = 'blank.png'
51.6324 	EXP 	image10_2: image = 'blank.png'
51.6324 	EXP 	image11_2: image = 'blank.png'
51.6324 	EXP 	image12_2: image = 'blank.png'
52.7696 	EXP 	image0_2: autoDraw = True
52.7696 	EXP 	image1_2: autoDraw = True
52.7696 	EXP 	image2_2: autoDraw = True
52.7696 	EXP 	image3_2: autoDraw = True
52.7696 	EXP 	image4_2: autoDraw = True
52.7696 	EXP 	image5_2: autoDraw = True
52.7696 	EXP 	image6_2: autoDraw = True
52.7696 	EXP 	image7_2: autoDraw = True
52.7696 	EXP 	image8_2: autoDraw = True
52.7696 	EXP 	image9_2: autoDraw = True
52.7696 	EXP 	image10_2: autoDraw = True
52.7696 	EXP 	image11_2: autoDraw = True
52.7696 	EXP 	image12_2: autoDraw = True
58.5391 	DATA 	Mouse: Left button down, pos=(1592,153)
58.5737 	EXP 	image0_2: autoDraw = False
58.5737 	EXP 	image1_2: autoDraw = False
58.5737 	EXP 	image2_2: autoDraw = False
58.5737 	EXP 	image3_2: autoDraw = False
58.5737 	EXP 	image4_2: autoDraw = False
58.5737 	EXP 	image5_2: autoDraw = False
58.5737 	EXP 	image6_2: autoDraw = False
58.5737 	EXP 	image7_2: autoDraw = False
58.5737 	EXP 	image8_2: autoDraw = False
58.5737 	EXP 	image9_2: autoDraw = False
58.5737 	EXP 	image10_2: autoDraw = False
58.5737 	EXP 	image11_2: autoDraw = False
58.5737 	EXP 	image12_2: autoDraw = False
58.5737 	EXP 	feedback_text: text = 'Helyes válasz'
58.5737 	EXP 	feedback_text: autoDraw = True
58.7518 	DATA 	Mouse:  Left button up, pos=(1592,153)
60.5812 	EXP 	New trial (rep=2, index=0): {'pic_num': 5}
60.9899 	EXP 	feedback_text: autoDraw = False
60.9899 	EXP 	image0: image = 'letra.png'
60.9899 	EXP 	image1: image = 'esernyo.png'
60.9899 	EXP 	image2: image = 'kad.png'
60.9899 	EXP 	image3: image = 'fagyi.png'
60.9899 	EXP 	image4: image = 'szemuveg.png'
60.9899 	EXP 	image5: image = 'blank.png'
60.9899 	EXP 	image6: image = 'blank.png'
60.9899 	EXP 	image7: image = 'blank.png'
60.9899 	EXP 	image8: image = 'blank.png'
60.9899 	EXP 	image9: image = 'blank.png'
60.9899 	EXP 	image10: image = 'blank.png'
60.9899 	EXP 	image11: image = 'blank.png'
60.9899 	EXP 	image12: image = 'blank.png'
60.9899 	EXP 	image0: autoDraw = True
60.9899 	EXP 	image1: autoDraw = True
60.9899 	EXP 	image2: autoDraw = True
60.9899 	EXP 	image3: autoDraw = True
60.9899 	EXP 	image4: autoDraw = True
60.9899 	EXP 	image5: autoDraw = True
60.9899 	EXP 	image6: autoDraw = True
60.9899 	EXP 	image7: autoDraw = True
60.9899 	EXP 	image8: autoDraw = True
60.9899 	EXP 	image9: autoDraw = True
60.9899 	EXP 	image10: autoDraw = True
60.9899 	EXP 	image11: autoDraw = True
60.9899 	EXP 	image12: autoDraw = True
70.5878 	EXP 	image0: autoDraw = False
70.5878 	EXP 	image1: autoDraw = False
70.5878 	EXP 	image2: autoDraw = False
70.5878 	EXP 	image3: autoDraw = False
70.5878 	EXP 	image4: autoDraw = False
70.5878 	EXP 	image5: autoDraw = False
70.5878 	EXP 	image6: autoDraw = False
70.5878 	EXP 	image7: autoDraw = False
70.5878 	EXP 	image8: autoDraw = False
70.5878 	EXP 	image9: autoDraw = False
70.5878 	EXP 	image10: autoDraw = False
70.5878 	EXP 	image11: autoDraw = False
70.5878 	EXP 	image12: autoDraw = False
70.5878 	EXP 	blank_text: autoDraw = True
71.4901 	EXP 	blank_text: autoDraw = False
71.4901 	EXP 	blank_text: autoDraw = False
71.4901 	EXP 	image0_2: image = 'letra.png'
71.4901 	EXP 	image1_2: image = 'esernyo.png'
71.4901 	EXP 	image2_2: image = 'kad.png'
71.4901 	EXP 	image3_2: image = 'fagyi.png'
71.4901 	EXP 	image4_2: image = 'hajszarito.png'
71.4901 	EXP 	image5_2: image = 'blank.png'
71.4901 	EXP 	image6_2: image = 'blank.png'
71.4901 	EXP 	image7_2: image = 'blank.png'
71.4901 	EXP 	image8_2: image = 'blank.png'
71.4901 	EXP 	image9_2: image = 'blank.png'
71.4901 	EXP 	image10_2: image = 'blank.png'
71.4901 	EXP 	image11_2: image = 'blank.png'
71.4901 	EXP 	image12_2: image = 'blank.png'
72.6383 	EXP 	image0_2: autoDraw = True
72.6383 	EXP 	image1_2: autoDraw = True
72.6383 	EXP 	image2_2: autoDraw = True
72.6383 	EXP 	image3_2: autoDraw = True
72.6383 	EXP 	image4_2: autoDraw = True
72.6383 	EXP 	image5_2: autoDraw = True
72.6383 	EXP 	image6_2: autoDraw = True
72.6383 	EXP 	image7_2: autoDraw = True
72.6383 	EXP 	image8_2: autoDraw = True
72.6383 	EXP 	image9_2: autoDraw = True
72.6383 	EXP 	image10_2: autoDraw = True
72.6383 	EXP 	image11_2: autoDraw = True
72.6383 	EXP 	image12_2: autoDraw = True
75.5736 	DATA 	Mouse: Left button down, pos=(220,662)
75.6261 	EXP 	image0_2: autoDraw = False
75.6261 	EXP 	image1_2: autoDraw = False
75.6261 	EXP 	image2_2: autoDraw = False
75.6261 	EXP 	image3_2: autoDraw = False
75.6261 	EXP 	image4_2: autoDraw = False
75.6261 	EXP 	image5_2: autoDraw = False
75.6261 	EXP 	image6_2: autoDraw = False
75.6261 	EXP 	image7_2: autoDraw = False
75.6261 	EXP 	image8_2: autoDraw = False
75.6261 	EXP 	image9_2: autoDraw = False
75.6261 	EXP 	image10_2: autoDraw = False
75.6261 	EXP 	image11_2: autoDraw = False
75.6261 	EXP 	image12_2: autoDraw = False
75.6261 	EXP 	feedback_text: text = 'Helyes válasz'
75.6261 	EXP 	feedback_text: autoDraw = True
75.7624 	DATA 	Mouse:  Left button up, pos=(220,662)
77.6220 	EXP 	New trial (rep=3, index=0): {'pic_num': 5}
78.0291 	EXP 	feedback_text: autoDraw = False
78.0291 	EXP 	image0: image = 'ceruza.png'
78.0291 	EXP 	image1: image = 'kad.png'
78.0291 	EXP 	image2: image = 'fogas.png'
78.0291 	EXP 	image3: image = 'fotel.png'
78.0291 	EXP 	image4: image = 'papucs.png'
78.0291 	EXP 	image5: image = 'blank.png'
78.0291 	EXP 	image6: image = 'blank.png'
78.0291 	EXP 	image7: image = 'blank.png'
78.0291 	EXP 	image8: image = 'blank.png'
78.0291 	EXP 	image9: image = 'blank.png'
78.0291 	EXP 	image10: image = 'blank.png'
78.0291 	EXP 	image11: image = 'blank.png'
78.0291 	EXP 	image12: image = 'blank.png'
78.0291 	EXP 	image0: autoDraw = True
78.0291 	EXP 	image1: autoDraw = True
78.0291 	EXP 	image2: autoDraw = True
78.0291 	EXP 	image3: autoDraw = True
78.0291 	EXP 	image4: autoDraw = True
78.0291 	EXP 	image5: autoDraw = True
78.0291 	EXP 	image6: autoDraw = True
78.0291 	EXP 	image7: autoDraw = True
78.0291 	EXP 	image8: autoDraw = True
78.0291 	EXP 	image9: autoDraw = True
78.0291 	EXP 	image10: autoDraw = True
78.0291 	EXP 	image11: autoDraw = True
78.0291 	EXP 	image12: autoDraw = True
87.6303 	EXP 	image0: autoDraw = False
87.6303 	EXP 	image1: autoDraw = False
87.6303 	EXP 	image2: autoDraw = False
87.6303 	EXP 	image3: autoDraw = False
87.6303 	EXP 	image4: autoDraw = False
87.6303 	EXP 	image5: autoDraw = False
87.6303 	EXP 	image6: autoDraw = False
87.6303 	EXP 	image7: autoDraw = False
87.6303 	EXP 	image8: autoDraw = False
87.6303 	EXP 	image9: autoDraw = False
87.6303 	EXP 	image10: autoDraw = False
87.6303 	EXP 	image11: autoDraw = False
87.6303 	EXP 	image12: autoDraw = False
87.6303 	EXP 	blank_text: autoDraw = True
88.5057 	EXP 	blank_text: autoDraw = False
88.5057 	EXP 	blank_text: autoDraw = False
88.5057 	EXP 	image0_2: image = 'ceruza.png'
88.5057 	EXP 	image1_2: image = 'kad.png'
88.5057 	EXP 	image2_2: image = 'fogas.png'
88.5057 	EXP 	image3_2: image = 'fotel.png'
88.5057 	EXP 	image4_2: image = 'macko.png'
88.5057 	EXP 	image5_2: image = 'blank.png'
88.5057 	EXP 	image6_2: image = 'blank.png'
88.5057 	EXP 	image7_2: image = 'blank.png'
88.5057 	EXP 	image8_2: image = 'blank.png'
88.5057 	EXP 	image9_2: image = 'blank.png'
88.5057 	EXP 	image10_2: image = 'blank.png'
88.5057 	EXP 	image11_2: image = 'blank.png'
88.5057 	EXP 	image12_2: image = 'blank.png'
89.6559 	EXP 	image0_2: autoDraw = True
89.6559 	EXP 	image1_2: autoDraw = True
89.6559 	EXP 	image2_2: autoDraw = True
89.6559 	EXP 	image3_2: autoDraw = True
89.6559 	EXP 	image4_2: autoDraw = True
89.6559 	EXP 	image5_2: autoDraw = True
89.6559 	EXP 	image6_2: autoDraw = True
89.6559 	EXP 	image7_2: autoDraw = True
89.6559 	EXP 	image8_2: autoDraw = True
89.6559 	EXP 	image9_2: autoDraw = True
89.6559 	EXP 	image10_2: autoDraw = True
89.6559 	EXP 	image11_2: autoDraw = True
89.6559 	EXP 	image12_2: autoDraw = True
91.7749 	DATA 	Mouse: Left button down, pos=(1083,644)
91.8091 	EXP 	image0_2: autoDraw = False
91.8091 	EXP 	image1_2: autoDraw = False
91.8091 	EXP 	image2_2: autoDraw = False
91.8091 	EXP 	image3_2: autoDraw = False
91.8091 	EXP 	image4_2: autoDraw = False
91.8091 	EXP 	image5_2: autoDraw = False
91.8091 	EXP 	image6_2: autoDraw = False
91.8091 	EXP 	image7_2: autoDraw = False
91.8091 	EXP 	image8_2: autoDraw = False
91.8091 	EXP 	image9_2: autoDraw = False
91.8091 	EXP 	image10_2: autoDraw = False
91.8091 	EXP 	image11_2: autoDraw = False
91.8091 	EXP 	image12_2: autoDraw = False
91.8091 	EXP 	feedback_text: text = 'Helyes válasz'
91.8091 	EXP 	feedback_text: autoDraw = True
91.9368 	DATA 	Mouse:  Left button up, pos=(1083,644)
93.8187 	EXP 	New trial (rep=4, index=0): {'pic_num': 5}
94.2067 	EXP 	feedback_text: autoDraw = False
94.2067 	EXP 	image0: image = 'macko.png'
94.2067 	EXP 	image1: image = 'szemuveg.png'
94.2067 	EXP 	image2: image = 'alma.png'
94.2067 	EXP 	image3: image = 'fotel.png'
94.2067 	EXP 	image4: image = 'hajszarito.png'
94.2067 	EXP 	image5: image = 'blank.png'
94.2067 	EXP 	image6: image = 'blank.png'
94.2067 	EXP 	image7: image = 'blank.png'
94.2067 	EXP 	image8: image = 'blank.png'
94.2067 	EXP 	image9: image = 'blank.png'
94.2067 	EXP 	image10: image = 'blank.png'
94.2067 	EXP 	image11: image = 'blank.png'
94.2067 	EXP 	image12: image = 'blank.png'
94.2067 	EXP 	image0: autoDraw = True
94.2067 	EXP 	image1: autoDraw = True
94.2067 	EXP 	image2: autoDraw = True
94.2067 	EXP 	image3: autoDraw = True
94.2067 	EXP 	image4: autoDraw = True
94.2067 	EXP 	image5: autoDraw = True
94.2067 	EXP 	image6: autoDraw = True
94.2067 	EXP 	image7: autoDraw = True
94.2067 	EXP 	image8: autoDraw = True
94.2067 	EXP 	image9: autoDraw = True
94.2067 	EXP 	image10: autoDraw = True
94.2067 	EXP 	image11: autoDraw = True
94.2067 	EXP 	image12: autoDraw = True
103.8096 	EXP 	image0: autoDraw = False
103.8096 	EXP 	image1: autoDraw = False
103.8096 	EXP 	image2: autoDraw = False
103.8096 	EXP 	image3: autoDraw = False
103.8096 	EXP 	image4: autoDraw = False
103.8096 	EXP 	image5: autoDraw = False
103.8096 	EXP 	image6: autoDraw = False
103.8096 	EXP 	image7: autoDraw = False
103.8096 	EXP 	image8: autoDraw = False
103.8096 	EXP 	image9: autoDraw = False
103.8096 	EXP 	image10: autoDraw = False
103.8096 	EXP 	image11: autoDraw = False
103.8096 	EXP 	image12: autoDraw = False
103.8096 	EXP 	blank_text: autoDraw = True
104.6838 	EXP 	blank_text: autoDraw = False
104.6838 	EXP 	blank_text: autoDraw = False
104.6838 	EXP 	image0_2: image = 'macko.png'
104.6838 	EXP 	image1_2: image = 'szemuveg.png'
104.6838 	EXP 	image2_2: image = 'alma.png'
104.6838 	EXP 	image3_2: image = 'fotel.png'
104.6838 	EXP 	image4_2: image = 'kad.png'
104.6838 	EXP 	image5_2: image = 'blank.png'
104.6838 	EXP 	image6_2: image = 'blank.png'
104.6838 	EXP 	image7_2: image = 'blank.png'
104.6838 	EXP 	image8_2: image = 'blank.png'
104.6838 	EXP 	image9_2: image = 'blank.png'
104.6838 	EXP 	image10_2: image = 'blank.png'
104.6838 	EXP 	image11_2: image = 'blank.png'
104.6838 	EXP 	image12_2: image = 'blank.png'
105.8351 	EXP 	image0_2: autoDraw = True
105.8351 	EXP 	image1_2: autoDraw = True
105.8351 	EXP 	image2_2: autoDraw = True
105.8351 	EXP 	image3_2: autoDraw = True
105.8351 	EXP 	image4_2: autoDraw = True
105.8351 	EXP 	image5_2: autoDraw = True
105.8351 	EXP 	image6_2: autoDraw = True
105.8351 	EXP 	image7_2: autoDraw = True
105.8351 	EXP 	image8_2: autoDraw = True
105.8351 	EXP 	image9_2: autoDraw = True
105.8351 	EXP 	image10_2: autoDraw = True
105.8351 	EXP 	image11_2: autoDraw = True
105.8351 	EXP 	image12_2: autoDraw = True
108.0871 	DATA 	Mouse: Left button down, pos=(224,1003)
108.1251 	EXP 	image0_2: autoDraw = False
108.1251 	EXP 	image1_2: autoDraw = False
108.1251 	EXP 	image2_2: autoDraw = False
108.1251 	EXP 	image3_2: autoDraw = False
108.1251 	EXP 	image4_2: autoDraw = False
108.1251 	EXP 	image5_2: autoDraw = False
108.1251 	EXP 	image6_2: autoDraw = False
108.1251 	EXP 	image7_2: autoDraw = False
108.1251 	EXP 	image8_2: autoDraw = False
108.1251 	EXP 	image9_2: autoDraw = False
108.1251 	EXP 	image10_2: autoDraw = False
108.1251 	EXP 	image11_2: autoDraw = False
108.1251 	EXP 	image12_2: autoDraw = False
108.1251 	EXP 	feedback_text: text = 'Helyes válasz'
108.1251 	EXP 	feedback_text: autoDraw = True
108.2669 	DATA 	Mouse:  Left button up, pos=(224,1003)
110.1604 	EXP 	feedback_text: autoDraw = False
110.1604 	EXP 	text: autoDraw = True
113.1698 	DATA 	Mouse: Left button down, pos=(972,661)
113.2092 	EXP 	Imported stimulus.xlsx as conditions, 3 conditions, 1 params
113.2101 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
113.2106 	EXP 	New trial (rep=0, index=0): {'pic_num': 5}
113.2111 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
113.2116 	EXP 	New trial (rep=0, index=0): None
113.5594 	DATA 	Mouse:  Left button up, pos=(972,661)
113.5710 	EXP 	text: autoDraw = False
113.5710 	EXP 	image0: image = 'esernyo.png'
113.5710 	EXP 	image1: image = 'letra.png'
113.5710 	EXP 	image2: image = 'alma.png'
113.5710 	EXP 	image3: image = 'kamera.png'
113.5710 	EXP 	image4: image = 'szemuveg.png'
113.5710 	EXP 	image5: image = 'blank.png'
113.5710 	EXP 	image6: image = 'blank.png'
113.5710 	EXP 	image7: image = 'blank.png'
113.5710 	EXP 	image8: image = 'blank.png'
113.5710 	EXP 	image9: image = 'blank.png'
113.5710 	EXP 	image10: image = 'blank.png'
113.5710 	EXP 	image11: image = 'blank.png'
113.5710 	EXP 	image12: image = 'blank.png'
113.5710 	EXP 	image0: autoDraw = True
113.5710 	EXP 	image1: autoDraw = True
113.5710 	EXP 	image2: autoDraw = True
113.5710 	EXP 	image3: autoDraw = True
113.5710 	EXP 	image4: autoDraw = True
113.5710 	EXP 	image5: autoDraw = True
113.5710 	EXP 	image6: autoDraw = True
113.5710 	EXP 	image7: autoDraw = True
113.5710 	EXP 	image8: autoDraw = True
113.5710 	EXP 	image9: autoDraw = True
113.5710 	EXP 	image10: autoDraw = True
113.5710 	EXP 	image11: autoDraw = True
113.5710 	EXP 	image12: autoDraw = True
123.1927 	EXP 	image0: autoDraw = False
