13.1975 	WARNING 	User requested fullscreen with size [2560 1440], but screen is actually [1920, 1080]. Using actual size
23.9966 	EXP 	Created image7_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image7_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
23.9968 	EXP 	window1: mouseVisible = True
24.0157 	EXP 	Created image8_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image8_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
24.0159 	EXP 	window1: mouseVisible = True
24.0378 	EXP 	Created image9_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image9_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
24.0379 	EXP 	window1: mouseVisible = True
24.0571 	EXP 	Created image10_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image10_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
24.0573 	EXP 	window1: mouseVisible = True
24.0766 	EXP 	Created image11_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-12.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image11_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
24.0768 	EXP 	window1: mouseVisible = True
24.0956 	EXP 	Created image12_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-13.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image12_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
24.0957 	EXP 	window1: mouseVisible = True
24.0958 	EXP 	window1: mouseVisible = True
24.1004 	EXP 	Created blank_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blank_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=' ', units='norm', win=Window(...), wrapWidth=1)
24.1006 	EXP 	window1: mouseVisible = True
24.1093 	EXP 	Created goodbye_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='goodbye_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Köszönjük a részvételt! \nViszlát!', units='norm', win=Window(...), wrapWidth=1)
24.1094 	EXP 	window1: mouseVisible = True
0.0355 	EXP 	intro_text: autoDraw = True
1.8923 	DATA 	Mouse: Left button down, pos=(862,468)
1.9045 	EXP 	Imported stimulus.xlsx as conditions, 1 conditions, 1 params
1.9051 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
1.9054 	EXP 	New trial (rep=0, index=0): {'pic_num': 5}
2.3621 	DATA 	Mouse:  Left button up, pos=(862,468)
2.3901 	EXP 	intro_text: autoDraw = False
2.3901 	EXP 	image0: image = 'ollo.png'
2.3901 	EXP 	image1: image = 'ceruza.png'
2.3901 	EXP 	image2: image = 'esernyo.png'
2.3901 	EXP 	image3: image = 'alma.png'
2.3901 	EXP 	image4: image = 'macko.png'
2.3901 	EXP 	image5: image = 'blank.png'
2.3901 	EXP 	image6: image = 'blank.png'
2.3901 	EXP 	image7: image = 'blank.png'
2.3901 	EXP 	image8: image = 'blank.png'
2.3901 	EXP 	image9: image = 'blank.png'
2.3901 	EXP 	image10: image = 'blank.png'
2.3901 	EXP 	image11: image = 'blank.png'
2.3901 	EXP 	image12: image = 'blank.png'
2.3901 	EXP 	image0: autoDraw = True
2.3901 	EXP 	image1: autoDraw = True
2.3901 	EXP 	image2: autoDraw = True
2.3901 	EXP 	image3: autoDraw = True
2.3901 	EXP 	image4: autoDraw = True
2.3901 	EXP 	image5: autoDraw = True
2.3901 	EXP 	image6: autoDraw = True
2.3901 	EXP 	image7: autoDraw = True
2.3901 	EXP 	image8: autoDraw = True
2.3901 	EXP 	image9: autoDraw = True
2.3901 	EXP 	image10: autoDraw = True
2.3901 	EXP 	image11: autoDraw = True
2.3901 	EXP 	image12: autoDraw = True
11.9147 	EXP 	image0: autoDraw = False
11.9147 	EXP 	image1: autoDraw = False
11.9147 	EXP 	image2: autoDraw = False
11.9147 	EXP 	image3: autoDraw = False
11.9147 	EXP 	image4: autoDraw = False
11.9147 	EXP 	image5: autoDraw = False
11.9147 	EXP 	image6: autoDraw = False
11.9147 	EXP 	image7: autoDraw = False
11.9147 	EXP 	image8: autoDraw = False
11.9147 	EXP 	image9: autoDraw = False
11.9147 	EXP 	image10: autoDraw = False
11.9147 	EXP 	image11: autoDraw = False
11.9147 	EXP 	image12: autoDraw = False
11.9147 	EXP 	blank_text: autoDraw = True
12.8578 	EXP 	blank_text: autoDraw = False
12.8578 	EXP 	blank_text: autoDraw = False
12.8578 	EXP 	image0_2: image = 'ollo.png'
12.8578 	EXP 	image1_2: image = 'ceruza.png'
12.8578 	EXP 	image2_2: image = 'esernyo.png'
12.8578 	EXP 	image3_2: image = 'alma.png'
12.8578 	EXP 	image4_2: image = 'szemuveg.png'
12.8578 	EXP 	image5_2: image = 'blank.png'
12.8578 	EXP 	image6_2: image = 'blank.png'
12.8578 	EXP 	image7_2: image = 'blank.png'
12.8578 	EXP 	image8_2: image = 'blank.png'
12.8578 	EXP 	image9_2: image = 'blank.png'
12.8578 	EXP 	image10_2: image = 'blank.png'
12.8578 	EXP 	image11_2: image = 'blank.png'
12.8578 	EXP 	image12_2: image = 'blank.png'
13.9366 	EXP 	image0_2: autoDraw = True
13.9366 	EXP 	image1_2: autoDraw = True
13.9366 	EXP 	image2_2: autoDraw = True
13.9366 	EXP 	image3_2: autoDraw = True
13.9366 	EXP 	image4_2: autoDraw = True
13.9366 	EXP 	image5_2: autoDraw = True
13.9366 	EXP 	image6_2: autoDraw = True
13.9366 	EXP 	image7_2: autoDraw = True
13.9366 	EXP 	image8_2: autoDraw = True
13.9366 	EXP 	image9_2: autoDraw = True
13.9366 	EXP 	image10_2: autoDraw = True
13.9366 	EXP 	image11_2: autoDraw = True
13.9366 	EXP 	image12_2: autoDraw = True
17.3471 	DATA 	Mouse: Left button down, pos=(716,654)
17.3914 	EXP 	image0_2: autoDraw = False
17.3914 	EXP 	image1_2: autoDraw = False
17.3914 	EXP 	image2_2: autoDraw = False
17.3914 	EXP 	image3_2: autoDraw = False
17.3914 	EXP 	image4_2: autoDraw = False
17.3914 	EXP 	image5_2: autoDraw = False
17.3914 	EXP 	image6_2: autoDraw = False
17.3914 	EXP 	image7_2: autoDraw = False
17.3914 	EXP 	image8_2: autoDraw = False
17.3914 	EXP 	image9_2: autoDraw = False
17.3914 	EXP 	image10_2: autoDraw = False
17.3914 	EXP 	image11_2: autoDraw = False
17.3914 	EXP 	image12_2: autoDraw = False
17.3914 	EXP 	feedback_text: height = 0.05
17.3914 	EXP 	feedback_text: height = 0.05
17.3914 	EXP 	feedback_text: height = 0.05
17.3914 	EXP 	feedback_text: text = 'Helyes válasz'
17.3914 	EXP 	feedback_text: autoDraw = True
17.4399 	DATA 	Mouse:  Left button up, pos=(716,654)
19.3860 	EXP 	New trial (rep=1, index=0): {'pic_num': 5}
19.7408 	EXP 	feedback_text: autoDraw = False
19.7408 	EXP 	image0: image = 'hajszarito.png'
19.7408 	EXP 	image1: image = 'letra.png'
19.7408 	EXP 	image2: image = 'kad.png'
19.7408 	EXP 	image3: image = 'laptop.png'
19.7408 	EXP 	image4: image = 'ora.png'
19.7408 	EXP 	image5: image = 'blank.png'
19.7408 	EXP 	image6: image = 'blank.png'
19.7408 	EXP 	image7: image = 'blank.png'
19.7408 	EXP 	image8: image = 'blank.png'
19.7408 	EXP 	image9: image = 'blank.png'
19.7408 	EXP 	image10: image = 'blank.png'
19.7408 	EXP 	image11: image = 'blank.png'
19.7408 	EXP 	image12: image = 'blank.png'
19.7408 	EXP 	image0: autoDraw = True
19.7408 	EXP 	image1: autoDraw = True
19.7408 	EXP 	image2: autoDraw = True
19.7408 	EXP 	image3: autoDraw = True
19.7408 	EXP 	image4: autoDraw = True
19.7408 	EXP 	image5: autoDraw = True
19.7408 	EXP 	image6: autoDraw = True
19.7408 	EXP 	image7: autoDraw = True
19.7408 	EXP 	image8: autoDraw = True
19.7408 	EXP 	image9: autoDraw = True
19.7408 	EXP 	image10: autoDraw = True
19.7408 	EXP 	image11: autoDraw = True
19.7408 	EXP 	image12: autoDraw = True
29.3676 	EXP 	image0: autoDraw = False
29.3676 	EXP 	image1: autoDraw = False
29.3676 	EXP 	image2: autoDraw = False
29.3676 	EXP 	image3: autoDraw = False
29.3676 	EXP 	image4: autoDraw = False
29.3676 	EXP 	image5: autoDraw = False
29.3676 	EXP 	image6: autoDraw = False
29.3676 	EXP 	image7: autoDraw = False
29.3676 	EXP 	image8: autoDraw = False
29.3676 	EXP 	image9: autoDraw = False
29.3676 	EXP 	image10: autoDraw = False
29.3676 	EXP 	image11: autoDraw = False
29.3676 	EXP 	image12: autoDraw = False
29.3676 	EXP 	blank_text: autoDraw = True
30.2137 	EXP 	blank_text: autoDraw = False
30.2137 	EXP 	blank_text: autoDraw = False
30.2137 	EXP 	image0_2: image = 'hajszarito.png'
30.2137 	EXP 	image1_2: image = 'letra.png'
30.2137 	EXP 	image2_2: image = 'kad.png'
30.2137 	EXP 	image3_2: image = 'laptop.png'
30.2137 	EXP 	image4_2: image = 'alma.png'
30.2137 	EXP 	image5_2: image = 'blank.png'
30.2137 	EXP 	image6_2: image = 'blank.png'
30.2137 	EXP 	image7_2: image = 'blank.png'
30.2137 	EXP 	image8_2: image = 'blank.png'
30.2137 	EXP 	image9_2: image = 'blank.png'
30.2137 	EXP 	image10_2: image = 'blank.png'
30.2137 	EXP 	image11_2: image = 'blank.png'
30.2137 	EXP 	image12_2: image = 'blank.png'
31.3837 	EXP 	image0_2: autoDraw = True
31.3837 	EXP 	image1_2: autoDraw = True
31.3837 	EXP 	image2_2: autoDraw = True
31.3837 	EXP 	image3_2: autoDraw = True
31.3837 	EXP 	image4_2: autoDraw = True
31.3837 	EXP 	image5_2: autoDraw = True
31.3837 	EXP 	image6_2: autoDraw = True
31.3837 	EXP 	image7_2: autoDraw = True
31.3837 	EXP 	image8_2: autoDraw = True
31.3837 	EXP 	image9_2: autoDraw = True
31.3837 	EXP 	image10_2: autoDraw = True
31.3837 	EXP 	image11_2: autoDraw = True
31.3837 	EXP 	image12_2: autoDraw = True
37.8544 	DATA 	Mouse: Left button down, pos=(1544,640)
37.8761 	EXP 	image0_2: autoDraw = False
37.8761 	EXP 	image1_2: autoDraw = False
37.8761 	EXP 	image2_2: autoDraw = False
37.8761 	EXP 	image3_2: autoDraw = False
37.8761 	EXP 	image4_2: autoDraw = False
37.8761 	EXP 	image5_2: autoDraw = False
37.8761 	EXP 	image6_2: autoDraw = False
37.8761 	EXP 	image7_2: autoDraw = False
37.8761 	EXP 	image8_2: autoDraw = False
37.8761 	EXP 	image9_2: autoDraw = False
37.8761 	EXP 	image10_2: autoDraw = False
37.8761 	EXP 	image11_2: autoDraw = False
37.8761 	EXP 	image12_2: autoDraw = False
37.8761 	EXP 	feedback_text: text = 'Helyes válasz'
37.8761 	EXP 	feedback_text: autoDraw = True
37.9667 	DATA 	Mouse:  Left button up, pos=(1544,640)
39.8780 	EXP 	New trial (rep=2, index=0): {'pic_num': 5}
40.2350 	EXP 	feedback_text: autoDraw = False
40.2350 	EXP 	image0: image = 'kamera.png'
40.2350 	EXP 	image1: image = 'vodor.png'
40.2350 	EXP 	image2: image = 'macko.png'
40.2350 	EXP 	image3: image = 'esernyo.png'
40.2350 	EXP 	image4: image = 'auto.png'
40.2350 	EXP 	image5: image = 'blank.png'
40.2350 	EXP 	image6: image = 'blank.png'
40.2350 	EXP 	image7: image = 'blank.png'
40.2350 	EXP 	image8: image = 'blank.png'
40.2350 	EXP 	image9: image = 'blank.png'
40.2350 	EXP 	image10: image = 'blank.png'
40.2350 	EXP 	image11: image = 'blank.png'
40.2350 	EXP 	image12: image = 'blank.png'
40.2350 	EXP 	image0: autoDraw = True
40.2350 	EXP 	image1: autoDraw = True
40.2350 	EXP 	image2: autoDraw = True
40.2350 	EXP 	image3: autoDraw = True
40.2350 	EXP 	image4: autoDraw = True
40.2350 	EXP 	image5: autoDraw = True
40.2350 	EXP 	image6: autoDraw = True
40.2350 	EXP 	image7: autoDraw = True
40.2350 	EXP 	image8: autoDraw = True
40.2350 	EXP 	image9: autoDraw = True
40.2350 	EXP 	image10: autoDraw = True
40.2350 	EXP 	image11: autoDraw = True
40.2350 	EXP 	image12: autoDraw = True
49.8826 	EXP 	image0: autoDraw = False
49.8826 	EXP 	image1: autoDraw = False
49.8826 	EXP 	image2: autoDraw = False
49.8826 	EXP 	image3: autoDraw = False
49.8826 	EXP 	image4: autoDraw = False
49.8826 	EXP 	image5: autoDraw = False
49.8826 	EXP 	image6: autoDraw = False
49.8826 	EXP 	image7: autoDraw = False
49.8826 	EXP 	image8: autoDraw = False
49.8826 	EXP 	image9: autoDraw = False
49.8826 	EXP 	image10: autoDraw = False
49.8826 	EXP 	image11: autoDraw = False
49.8826 	EXP 	image12: autoDraw = False
49.8826 	EXP 	blank_text: autoDraw = True
50.7062 	EXP 	blank_text: autoDraw = False
50.7062 	EXP 	blank_text: autoDraw = False
50.7062 	EXP 	image0_2: image = 'kamera.png'
50.7062 	EXP 	image1_2: image = 'vodor.png'
50.7062 	EXP 	image2_2: image = 'macko.png'
50.7062 	EXP 	image3_2: image = 'esernyo.png'
50.7062 	EXP 	image4_2: image = 'hajszarito.png'
50.7062 	EXP 	image5_2: image = 'blank.png'
50.7062 	EXP 	image6_2: image = 'blank.png'
50.7062 	EXP 	image7_2: image = 'blank.png'
50.7062 	EXP 	image8_2: image = 'blank.png'
50.7062 	EXP 	image9_2: image = 'blank.png'
50.7062 	EXP 	image10_2: image = 'blank.png'
50.7062 	EXP 	image11_2: image = 'blank.png'
50.7062 	EXP 	image12_2: image = 'blank.png'
51.9028 	EXP 	image0_2: autoDraw = True
51.9028 	EXP 	image1_2: autoDraw = True
51.9028 	EXP 	image2_2: autoDraw = True
51.9028 	EXP 	image3_2: autoDraw = True
51.9028 	EXP 	image4_2: autoDraw = True
51.9028 	EXP 	image5_2: autoDraw = True
51.9028 	EXP 	image6_2: autoDraw = True
51.9028 	EXP 	image7_2: autoDraw = True
51.9028 	EXP 	image8_2: autoDraw = True
51.9028 	EXP 	image9_2: autoDraw = True
51.9028 	EXP 	image10_2: autoDraw = True
51.9028 	EXP 	image11_2: autoDraw = True
51.9028 	EXP 	image12_2: autoDraw = True
54.1065 	DATA 	Mouse: Left button down, pos=(270,613)
54.1282 	EXP 	image0_2: autoDraw = False
54.1282 	EXP 	image1_2: autoDraw = False
54.1282 	EXP 	image2_2: autoDraw = False
54.1282 	EXP 	image3_2: autoDraw = False
54.1282 	EXP 	image4_2: autoDraw = False
54.1282 	EXP 	image5_2: autoDraw = False
54.1282 	EXP 	image6_2: autoDraw = False
54.1282 	EXP 	image7_2: autoDraw = False
54.1282 	EXP 	image8_2: autoDraw = False
54.1282 	EXP 	image9_2: autoDraw = False
54.1282 	EXP 	image10_2: autoDraw = False
54.1282 	EXP 	image11_2: autoDraw = False
54.1282 	EXP 	image12_2: autoDraw = False
54.1282 	EXP 	feedback_text: text = 'Helyes válasz'
54.1282 	EXP 	feedback_text: autoDraw = True
54.1745 	DATA 	Mouse:  Left button up, pos=(270,613)
56.1269 	EXP 	New trial (rep=3, index=0): {'pic_num': 5}
56.4787 	EXP 	feedback_text: autoDraw = False
56.4787 	EXP 	image0: image = 'ora.png'
56.4787 	EXP 	image1: image = 'fagyi.png'
56.4787 	EXP 	image2: image = 'papucs.png'
56.4787 	EXP 	image3: image = 'ceruza.png'
56.4787 	EXP 	image4: image = 'kamera.png'
56.4787 	EXP 	image5: image = 'blank.png'
56.4787 	EXP 	image6: image = 'blank.png'
56.4787 	EXP 	image7: image = 'blank.png'
56.4787 	EXP 	image8: image = 'blank.png'
56.4787 	EXP 	image9: image = 'blank.png'
56.4787 	EXP 	image10: image = 'blank.png'
56.4787 	EXP 	image11: image = 'blank.png'
56.4787 	EXP 	image12: image = 'blank.png'
56.4787 	EXP 	image0: autoDraw = True
56.4787 	EXP 	image1: autoDraw = True
56.4787 	EXP 	image2: autoDraw = True
56.4787 	EXP 	image3: autoDraw = True
56.4787 	EXP 	image4: autoDraw = True
56.4787 	EXP 	image5: autoDraw = True
56.4787 	EXP 	image6: autoDraw = True
56.4787 	EXP 	image7: autoDraw = True
56.4787 	EXP 	image8: autoDraw = True
56.4787 	EXP 	image9: autoDraw = True
56.4787 	EXP 	image10: autoDraw = True
56.4787 	EXP 	image11: autoDraw = True
56.4787 	EXP 	image12: autoDraw = True
66.1323 	EXP 	image0: autoDraw = False
66.1323 	EXP 	image1: autoDraw = False
66.1323 	EXP 	image2: autoDraw = False
66.1323 	EXP 	image3: autoDraw = False
66.1323 	EXP 	image4: autoDraw = False
66.1323 	EXP 	image5: autoDraw = False
66.1323 	EXP 	image6: autoDraw = False
66.1323 	EXP 	image7: autoDraw = False
66.1323 	EXP 	image8: autoDraw = False
66.1323 	EXP 	image9: autoDraw = False
66.1323 	EXP 	image10: autoDraw = False
66.1323 	EXP 	image11: autoDraw = False
66.1323 	EXP 	image12: autoDraw = False
66.1323 	EXP 	blank_text: autoDraw = True
66.9550 	EXP 	blank_text: autoDraw = False
66.9550 	EXP 	blank_text: autoDraw = False
66.9550 	EXP 	image0_2: image = 'ora.png'
66.9550 	EXP 	image1_2: image = 'fagyi.png'
66.9550 	EXP 	image2_2: image = 'papucs.png'
66.9550 	EXP 	image3_2: image = 'ceruza.png'
66.9550 	EXP 	image4_2: image = 'vodor.png'
66.9550 	EXP 	image5_2: image = 'blank.png'
66.9550 	EXP 	image6_2: image = 'blank.png'
66.9550 	EXP 	image7_2: image = 'blank.png'
66.9550 	EXP 	image8_2: image = 'blank.png'
66.9550 	EXP 	image9_2: image = 'blank.png'
66.9550 	EXP 	image10_2: image = 'blank.png'
66.9550 	EXP 	image11_2: image = 'blank.png'
66.9550 	EXP 	image12_2: image = 'blank.png'
68.1340 	EXP 	image0_2: autoDraw = True
68.1340 	EXP 	image1_2: autoDraw = True
68.1340 	EXP 	image2_2: autoDraw = True
68.1340 	EXP 	image3_2: autoDraw = True
68.1340 	EXP 	image4_2: autoDraw = True
68.1340 	EXP 	image5_2: autoDraw = True
68.1340 	EXP 	image6_2: autoDraw = True
68.1340 	EXP 	image7_2: autoDraw = True
68.1340 	EXP 	image8_2: autoDraw = True
68.1340 	EXP 	image9_2: autoDraw = True
68.1340 	EXP 	image10_2: autoDraw = True
68.1340 	EXP 	image11_2: autoDraw = True
68.1340 	EXP 	image12_2: autoDraw = True
70.3885 	DATA 	Mouse: Left button down, pos=(1601,643)
70.4117 	EXP 	image0_2: autoDraw = False
70.4117 	EXP 	image1_2: autoDraw = False
70.4117 	EXP 	image2_2: autoDraw = False
70.4117 	EXP 	image3_2: autoDraw = False
70.4117 	EXP 	image4_2: autoDraw = False
70.4117 	EXP 	image5_2: autoDraw = False
70.4117 	EXP 	image6_2: autoDraw = False
70.4117 	EXP 	image7_2: autoDraw = False
70.4117 	EXP 	image8_2: autoDraw = False
70.4117 	EXP 	image9_2: autoDraw = False
70.4117 	EXP 	image10_2: autoDraw = False
70.4117 	EXP 	image11_2: autoDraw = False
70.4117 	EXP 	image12_2: autoDraw = False
70.4117 	EXP 	feedback_text: text = 'Helyes válasz'
70.4117 	EXP 	feedback_text: autoDraw = True
70.4370 	DATA 	Mouse:  Left button up, pos=(1601,643)
72.3983 	EXP 	New trial (rep=4, index=0): {'pic_num': 5}
72.7605 	EXP 	feedback_text: autoDraw = False
72.7605 	EXP 	image0: image = 'letra.png'
72.7605 	EXP 	image1: image = 'laptop.png'
72.7605 	EXP 	image2: image = 'ora.png'
72.7605 	EXP 	image3: image = 'fogas.png'
72.7605 	EXP 	image4: image = 'bogre.png'
72.7605 	EXP 	image5: image = 'blank.png'
72.7605 	EXP 	image6: image = 'blank.png'
72.7605 	EXP 	image7: image = 'blank.png'
72.7605 	EXP 	image8: image = 'blank.png'
72.7605 	EXP 	image9: image = 'blank.png'
72.7605 	EXP 	image10: image = 'blank.png'
72.7605 	EXP 	image11: image = 'blank.png'
72.7605 	EXP 	image12: image = 'blank.png'
72.7605 	EXP 	image0: autoDraw = True
72.7605 	EXP 	image1: autoDraw = True
72.7605 	EXP 	image2: autoDraw = True
72.7605 	EXP 	image3: autoDraw = True
72.7605 	EXP 	image4: autoDraw = True
72.7605 	EXP 	image5: autoDraw = True
72.7605 	EXP 	image6: autoDraw = True
72.7605 	EXP 	image7: autoDraw = True
72.7605 	EXP 	image8: autoDraw = True
72.7605 	EXP 	image9: autoDraw = True
72.7605 	EXP 	image10: autoDraw = True
72.7605 	EXP 	image11: autoDraw = True
72.7605 	EXP 	image12: autoDraw = True
82.4191 	EXP 	image0: autoDraw = False
82.4191 	EXP 	image1: autoDraw = False
82.4191 	EXP 	image2: autoDraw = False
82.4191 	EXP 	image3: autoDraw = False
82.4191 	EXP 	image4: autoDraw = False
82.4191 	EXP 	image5: autoDraw = False
82.4191 	EXP 	image6: autoDraw = False
82.4191 	EXP 	image7: autoDraw = False
82.4191 	EXP 	image8: autoDraw = False
82.4191 	EXP 	image9: autoDraw = False
82.4191 	EXP 	image10: autoDraw = False
82.4191 	EXP 	image11: autoDraw = False
82.4191 	EXP 	image12: autoDraw = False
82.4191 	EXP 	blank_text: autoDraw = True
83.2633 	EXP 	blank_text: autoDraw = False
83.2633 	EXP 	blank_text: autoDraw = False
83.2633 	EXP 	image0_2: image = 'letra.png'
83.2633 	EXP 	image1_2: image = 'laptop.png'
83.2633 	EXP 	image2_2: image = 'ora.png'
83.2633 	EXP 	image3_2: image = 'fogas.png'
83.2633 	EXP 	image4_2: image = 'papucs.png'
83.2633 	EXP 	image5_2: image = 'blank.png'
83.2633 	EXP 	image6_2: image = 'blank.png'
83.2633 	EXP 	image7_2: image = 'blank.png'
83.2633 	EXP 	image8_2: image = 'blank.png'
83.2633 	EXP 	image9_2: image = 'blank.png'
83.2633 	EXP 	image10_2: image = 'blank.png'
83.2633 	EXP 	image11_2: image = 'blank.png'
83.2633 	EXP 	image12_2: image = 'blank.png'
84.4256 	EXP 	image0_2: autoDraw = True
84.4256 	EXP 	image1_2: autoDraw = True
84.4256 	EXP 	image2_2: autoDraw = True
84.4256 	EXP 	image3_2: autoDraw = True
84.4256 	EXP 	image4_2: autoDraw = True
84.4256 	EXP 	image5_2: autoDraw = True
84.4256 	EXP 	image6_2: autoDraw = True
84.4256 	EXP 	image7_2: autoDraw = True
84.4256 	EXP 	image8_2: autoDraw = True
84.4256 	EXP 	image9_2: autoDraw = True
84.4256 	EXP 	image10_2: autoDraw = True
84.4256 	EXP 	image11_2: autoDraw = True
84.4256 	EXP 	image12_2: autoDraw = True
85.6781 	DATA 	Mouse: Left button down, pos=(869,968)
85.6996 	EXP 	image0_2: autoDraw = False
85.6996 	EXP 	image1_2: autoDraw = False
85.6996 	EXP 	image2_2: autoDraw = False
85.6996 	EXP 	image3_2: autoDraw = False
85.6996 	EXP 	image4_2: autoDraw = False
85.6996 	EXP 	image5_2: autoDraw = False
85.6996 	EXP 	image6_2: autoDraw = False
85.6996 	EXP 	image7_2: autoDraw = False
85.6996 	EXP 	image8_2: autoDraw = False
85.6996 	EXP 	image9_2: autoDraw = False
85.6996 	EXP 	image10_2: autoDraw = False
85.6996 	EXP 	image11_2: autoDraw = False
85.6996 	EXP 	image12_2: autoDraw = False
85.6996 	EXP 	feedback_text: text = 'Helyes válasz'
85.6996 	EXP 	feedback_text: autoDraw = True
85.7639 	DATA 	Mouse:  Left button up, pos=(864,962)
87.7028 	EXP 	feedback_text: autoDraw = False
87.7028 	EXP 	text: autoDraw = True
89.5353 	DATA 	Mouse: Left button down, pos=(838,732)
89.5615 	EXP 	Imported stimulus.xlsx as conditions, 3 conditions, 1 params
89.5621 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
89.5624 	EXP 	New trial (rep=0, index=0): {'pic_num': 5}
89.5627 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
89.5629 	EXP 	New trial (rep=0, index=0): None
89.8957 	DATA 	Mouse:  Left button up, pos=(840,739)
89.9066 	EXP 	text: autoDraw = False
89.9066 	EXP 	image0: image = 'szemuveg.png'
89.9066 	EXP 	image1: image = 'macko.png'
89.9066 	EXP 	image2: image = 'fotel.png'
89.9066 	EXP 	image3: image = 'fagyi.png'
89.9066 	EXP 	image4: image = 'alma.png'
89.9066 	EXP 	image5: image = 'blank.png'
89.9066 	EXP 	image6: image = 'blank.png'
89.9066 	EXP 	image7: image = 'blank.png'
89.9066 	EXP 	image8: image = 'blank.png'
89.9066 	EXP 	image9: image = 'blank.png'
89.9066 	EXP 	image10: image = 'blank.png'
89.9066 	EXP 	image11: image = 'blank.png'
89.9066 	EXP 	image12: image = 'blank.png'
89.9066 	EXP 	image0: autoDraw = True
89.9066 	EXP 	image1: autoDraw = True
89.9066 	EXP 	image2: autoDraw = True
89.9066 	EXP 	image3: autoDraw = True
89.9066 	EXP 	image4: autoDraw = True
89.9066 	EXP 	image5: autoDraw = True
89.9066 	EXP 	image6: autoDraw = True
89.9066 	EXP 	image7: autoDraw = True
89.9066 	EXP 	image8: autoDraw = True
89.9066 	EXP 	image9: autoDraw = True
89.9066 	EXP 	image10: autoDraw = True
89.9066 	EXP 	image11: autoDraw = True
89.9066 	EXP 	image12: autoDraw = True
99.5533 	EXP 	image0: autoDraw = False
99.5533 	EXP 	image1: autoDraw = False
99.5533 	EXP 	image2: autoDraw = False
99.5533 	EXP 	image3: autoDraw = False
99.5533 	EXP 	image4: autoDraw = False
