85.5679 	WARNING 	User requested fullscreen with size [2560 1440], but screen is actually [1920, 1080]. Using actual size
98.8927 	EXP 	Created image7_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image7_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
98.8929 	EXP 	window1: mouseVisible = True
98.9134 	EXP 	Created image8_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image8_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
98.9136 	EXP 	window1: mouseVisible = True
98.9334 	EXP 	Created image9_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image9_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
98.9336 	EXP 	window1: mouseVisible = True
98.9531 	EXP 	Created image10_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image10_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
98.9533 	EXP 	window1: mouseVisible = True
98.9733 	EXP 	Created image11_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-12.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image11_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
98.9735 	EXP 	window1: mouseVisible = True
98.9937 	EXP 	Created image12_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-13.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image12_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
98.9938 	EXP 	window1: mouseVisible = True
98.9939 	EXP 	window1: mouseVisible = True
98.9984 	EXP 	Created blank_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blank_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=' ', units='norm', win=Window(...), wrapWidth=1)
98.9987 	EXP 	window1: mouseVisible = True
99.0081 	EXP 	Created goodbye_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='goodbye_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Köszönjük a részvételt! \nViszlát!', units='norm', win=Window(...), wrapWidth=1)
99.0082 	EXP 	window1: mouseVisible = True
0.0409 	EXP 	intro_text: autoDraw = True
21.9094 	DATA 	Mouse: Left button down, pos=(1588,733)
21.9274 	EXP 	Imported stimulus.xlsx as conditions, 1 conditions, 1 params
21.9342 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
21.9356 	EXP 	New trial (rep=0, index=0): {'pic_num': 5}
22.3841 	DATA 	Mouse:  Left button up, pos=(1588,733)
22.4135 	EXP 	intro_text: autoDraw = False
22.4135 	EXP 	image0: image = 'hajszarito.png'
22.4135 	EXP 	image1: image = 'auto.png'
22.4135 	EXP 	image2: image = 'macko.png'
22.4135 	EXP 	image3: image = 'bogre.png'
22.4135 	EXP 	image4: image = 'papucs.png'
22.4135 	EXP 	image5: image = 'blank.png'
22.4135 	EXP 	image6: image = 'blank.png'
22.4135 	EXP 	image7: image = 'blank.png'
22.4135 	EXP 	image8: image = 'blank.png'
22.4135 	EXP 	image9: image = 'blank.png'
22.4135 	EXP 	image10: image = 'blank.png'
22.4135 	EXP 	image11: image = 'blank.png'
22.4135 	EXP 	image12: image = 'blank.png'
22.4135 	EXP 	image0: autoDraw = True
22.4135 	EXP 	image1: autoDraw = True
22.4135 	EXP 	image2: autoDraw = True
22.4135 	EXP 	image3: autoDraw = True
22.4135 	EXP 	image4: autoDraw = True
22.4135 	EXP 	image5: autoDraw = True
22.4135 	EXP 	image6: autoDraw = True
22.4135 	EXP 	image7: autoDraw = True
22.4135 	EXP 	image8: autoDraw = True
22.4135 	EXP 	image9: autoDraw = True
22.4135 	EXP 	image10: autoDraw = True
22.4135 	EXP 	image11: autoDraw = True
22.4135 	EXP 	image12: autoDraw = True
29.4382 	DATA 	Mouse: Left button down, pos=(1154,378)
29.4386 	DATA 	Mouse:  Left button up, pos=(1154,378)
31.9462 	EXP 	image0: autoDraw = False
31.9462 	EXP 	image1: autoDraw = False
31.9462 	EXP 	image2: autoDraw = False
31.9462 	EXP 	image3: autoDraw = False
31.9462 	EXP 	image4: autoDraw = False
31.9462 	EXP 	image5: autoDraw = False
31.9462 	EXP 	image6: autoDraw = False
31.9462 	EXP 	image7: autoDraw = False
31.9462 	EXP 	image8: autoDraw = False
31.9462 	EXP 	image9: autoDraw = False
31.9462 	EXP 	image10: autoDraw = False
31.9462 	EXP 	image11: autoDraw = False
31.9462 	EXP 	image12: autoDraw = False
31.9462 	EXP 	blank_text: autoDraw = True
32.9324 	EXP 	blank_text: autoDraw = False
32.9324 	EXP 	blank_text: autoDraw = False
32.9324 	EXP 	image0_2: image = 'hajszarito.png'
32.9324 	EXP 	image1_2: image = 'auto.png'
32.9324 	EXP 	image2_2: image = 'macko.png'
32.9324 	EXP 	image3_2: image = 'bogre.png'
32.9324 	EXP 	image4_2: image = 'kad.png'
32.9324 	EXP 	image5_2: image = 'blank.png'
32.9324 	EXP 	image6_2: image = 'blank.png'
32.9324 	EXP 	image7_2: image = 'blank.png'
32.9324 	EXP 	image8_2: image = 'blank.png'
32.9324 	EXP 	image9_2: image = 'blank.png'
32.9324 	EXP 	image10_2: image = 'blank.png'
32.9324 	EXP 	image11_2: image = 'blank.png'
32.9324 	EXP 	image12_2: image = 'blank.png'
33.9546 	EXP 	image0_2: autoDraw = True
33.9546 	EXP 	image1_2: autoDraw = True
33.9546 	EXP 	image2_2: autoDraw = True
33.9546 	EXP 	image3_2: autoDraw = True
33.9546 	EXP 	image4_2: autoDraw = True
33.9546 	EXP 	image5_2: autoDraw = True
33.9546 	EXP 	image6_2: autoDraw = True
33.9546 	EXP 	image7_2: autoDraw = True
33.9546 	EXP 	image8_2: autoDraw = True
33.9546 	EXP 	image9_2: autoDraw = True
33.9546 	EXP 	image10_2: autoDraw = True
33.9546 	EXP 	image11_2: autoDraw = True
33.9546 	EXP 	image12_2: autoDraw = True
37.1382 	DATA 	Mouse: Left button down, pos=(1704,99)
37.1935 	EXP 	image0_2: autoDraw = False
37.1935 	EXP 	image1_2: autoDraw = False
37.1935 	EXP 	image2_2: autoDraw = False
37.1935 	EXP 	image3_2: autoDraw = False
37.1935 	EXP 	image4_2: autoDraw = False
37.1935 	EXP 	image5_2: autoDraw = False
37.1935 	EXP 	image6_2: autoDraw = False
37.1935 	EXP 	image7_2: autoDraw = False
37.1935 	EXP 	image8_2: autoDraw = False
37.1935 	EXP 	image9_2: autoDraw = False
37.1935 	EXP 	image10_2: autoDraw = False
37.1935 	EXP 	image11_2: autoDraw = False
37.1935 	EXP 	image12_2: autoDraw = False
37.1935 	EXP 	feedback_text: height = 0.05
37.1935 	EXP 	feedback_text: height = 0.05
37.1935 	EXP 	feedback_text: height = 0.05
37.1935 	EXP 	feedback_text: text = 'Helyes válasz'
37.1935 	EXP 	feedback_text: autoDraw = True
37.2664 	DATA 	Mouse:  Left button up, pos=(1704,99)
39.1775 	EXP 	New trial (rep=1, index=0): {'pic_num': 5}
39.5547 	EXP 	feedback_text: autoDraw = False
39.5547 	EXP 	image0: image = 'fotel.png'
39.5547 	EXP 	image1: image = 'macko.png'
39.5547 	EXP 	image2: image = 'kad.png'
39.5547 	EXP 	image3: image = 'zokni.png'
39.5547 	EXP 	image4: image = 'alma.png'
39.5547 	EXP 	image5: image = 'blank.png'
39.5547 	EXP 	image6: image = 'blank.png'
39.5547 	EXP 	image7: image = 'blank.png'
39.5547 	EXP 	image8: image = 'blank.png'
39.5547 	EXP 	image9: image = 'blank.png'
39.5547 	EXP 	image10: image = 'blank.png'
39.5547 	EXP 	image11: image = 'blank.png'
39.5547 	EXP 	image12: image = 'blank.png'
39.5547 	EXP 	image0: autoDraw = True
39.5547 	EXP 	image1: autoDraw = True
39.5547 	EXP 	image2: autoDraw = True
39.5547 	EXP 	image3: autoDraw = True
39.5547 	EXP 	image4: autoDraw = True
39.5547 	EXP 	image5: autoDraw = True
39.5547 	EXP 	image6: autoDraw = True
39.5547 	EXP 	image7: autoDraw = True
39.5547 	EXP 	image8: autoDraw = True
39.5547 	EXP 	image9: autoDraw = True
39.5547 	EXP 	image10: autoDraw = True
39.5547 	EXP 	image11: autoDraw = True
39.5547 	EXP 	image12: autoDraw = True
49.1887 	EXP 	image0: autoDraw = False
49.1887 	EXP 	image1: autoDraw = False
49.1887 	EXP 	image2: autoDraw = False
49.1887 	EXP 	image3: autoDraw = False
49.1887 	EXP 	image4: autoDraw = False
49.1887 	EXP 	image5: autoDraw = False
49.1887 	EXP 	image6: autoDraw = False
49.1887 	EXP 	image7: autoDraw = False
49.1887 	EXP 	image8: autoDraw = False
49.1887 	EXP 	image9: autoDraw = False
49.1887 	EXP 	image10: autoDraw = False
49.1887 	EXP 	image11: autoDraw = False
49.1887 	EXP 	image12: autoDraw = False
49.1887 	EXP 	blank_text: autoDraw = True
50.0629 	EXP 	blank_text: autoDraw = False
50.0629 	EXP 	blank_text: autoDraw = False
50.0629 	EXP 	image0_2: image = 'fotel.png'
50.0629 	EXP 	image1_2: image = 'macko.png'
50.0629 	EXP 	image2_2: image = 'kad.png'
50.0629 	EXP 	image3_2: image = 'zokni.png'
50.0629 	EXP 	image4_2: image = 'laptop.png'
50.0629 	EXP 	image5_2: image = 'blank.png'
50.0629 	EXP 	image6_2: image = 'blank.png'
50.0629 	EXP 	image7_2: image = 'blank.png'
50.0629 	EXP 	image8_2: image = 'blank.png'
50.0629 	EXP 	image9_2: image = 'blank.png'
50.0629 	EXP 	image10_2: image = 'blank.png'
50.0629 	EXP 	image11_2: image = 'blank.png'
50.0629 	EXP 	image12_2: image = 'blank.png'
51.2102 	EXP 	image0_2: autoDraw = True
51.2102 	EXP 	image1_2: autoDraw = True
51.2102 	EXP 	image2_2: autoDraw = True
51.2102 	EXP 	image3_2: autoDraw = True
51.2102 	EXP 	image4_2: autoDraw = True
51.2102 	EXP 	image5_2: autoDraw = True
51.2102 	EXP 	image6_2: autoDraw = True
51.2102 	EXP 	image7_2: autoDraw = True
51.2102 	EXP 	image8_2: autoDraw = True
51.2102 	EXP 	image9_2: autoDraw = True
51.2102 	EXP 	image10_2: autoDraw = True
51.2102 	EXP 	image11_2: autoDraw = True
51.2102 	EXP 	image12_2: autoDraw = True
53.8111 	DATA 	Mouse: Left button down, pos=(1644,398)
53.8118 	DATA 	Mouse:  Left button up, pos=(1644,398)
56.0502 	DATA 	Mouse: Left button down, pos=(1664,419)
56.0843 	EXP 	image0_2: autoDraw = False
56.0843 	EXP 	image1_2: autoDraw = False
56.0843 	EXP 	image2_2: autoDraw = False
56.0843 	EXP 	image3_2: autoDraw = False
56.0843 	EXP 	image4_2: autoDraw = False
56.0843 	EXP 	image5_2: autoDraw = False
56.0843 	EXP 	image6_2: autoDraw = False
56.0843 	EXP 	image7_2: autoDraw = False
56.0843 	EXP 	image8_2: autoDraw = False
56.0843 	EXP 	image9_2: autoDraw = False
56.0843 	EXP 	image10_2: autoDraw = False
56.0843 	EXP 	image11_2: autoDraw = False
56.0843 	EXP 	image12_2: autoDraw = False
56.0843 	EXP 	feedback_text: text = 'Helyes válasz'
56.0843 	EXP 	feedback_text: autoDraw = True
56.2868 	DATA 	Mouse:  Left button up, pos=(1664,419)
58.0803 	EXP 	New trial (rep=2, index=0): {'pic_num': 5}
58.5079 	EXP 	feedback_text: autoDraw = False
58.5079 	EXP 	image0: image = 'letra.png'
58.5079 	EXP 	image1: image = 'hajszarito.png'
58.5079 	EXP 	image2: image = 'papucs.png'
58.5079 	EXP 	image3: image = 'bogre.png'
58.5079 	EXP 	image4: image = 'ceruza.png'
58.5079 	EXP 	image5: image = 'blank.png'
58.5079 	EXP 	image6: image = 'blank.png'
58.5079 	EXP 	image7: image = 'blank.png'
58.5079 	EXP 	image8: image = 'blank.png'
58.5079 	EXP 	image9: image = 'blank.png'
58.5079 	EXP 	image10: image = 'blank.png'
58.5079 	EXP 	image11: image = 'blank.png'
58.5079 	EXP 	image12: image = 'blank.png'
58.5079 	EXP 	image0: autoDraw = True
58.5079 	EXP 	image1: autoDraw = True
58.5079 	EXP 	image2: autoDraw = True
58.5079 	EXP 	image3: autoDraw = True
58.5079 	EXP 	image4: autoDraw = True
58.5079 	EXP 	image5: autoDraw = True
58.5079 	EXP 	image6: autoDraw = True
58.5079 	EXP 	image7: autoDraw = True
58.5079 	EXP 	image8: autoDraw = True
58.5079 	EXP 	image9: autoDraw = True
58.5079 	EXP 	image10: autoDraw = True
58.5079 	EXP 	image11: autoDraw = True
58.5079 	EXP 	image12: autoDraw = True
68.0973 	EXP 	image0: autoDraw = False
68.0973 	EXP 	image1: autoDraw = False
68.0973 	EXP 	image2: autoDraw = False
68.0973 	EXP 	image3: autoDraw = False
68.0973 	EXP 	image4: autoDraw = False
68.0973 	EXP 	image5: autoDraw = False
68.0973 	EXP 	image6: autoDraw = False
68.0973 	EXP 	image7: autoDraw = False
68.0973 	EXP 	image8: autoDraw = False
68.0973 	EXP 	image9: autoDraw = False
68.0973 	EXP 	image10: autoDraw = False
68.0973 	EXP 	image11: autoDraw = False
68.0973 	EXP 	image12: autoDraw = False
68.0973 	EXP 	blank_text: autoDraw = True
68.9545 	EXP 	blank_text: autoDraw = False
68.9545 	EXP 	blank_text: autoDraw = False
68.9545 	EXP 	image0_2: image = 'letra.png'
68.9545 	EXP 	image1_2: image = 'hajszarito.png'
68.9545 	EXP 	image2_2: image = 'papucs.png'
68.9545 	EXP 	image3_2: image = 'bogre.png'
68.9545 	EXP 	image4_2: image = 'zokni.png'
68.9545 	EXP 	image5_2: image = 'blank.png'
68.9545 	EXP 	image6_2: image = 'blank.png'
68.9545 	EXP 	image7_2: image = 'blank.png'
68.9545 	EXP 	image8_2: image = 'blank.png'
68.9545 	EXP 	image9_2: image = 'blank.png'
68.9545 	EXP 	image10_2: image = 'blank.png'
68.9545 	EXP 	image11_2: image = 'blank.png'
68.9545 	EXP 	image12_2: image = 'blank.png'
70.1248 	EXP 	image0_2: autoDraw = True
70.1248 	EXP 	image1_2: autoDraw = True
70.1248 	EXP 	image2_2: autoDraw = True
70.1248 	EXP 	image3_2: autoDraw = True
70.1248 	EXP 	image4_2: autoDraw = True
70.1248 	EXP 	image5_2: autoDraw = True
70.1248 	EXP 	image6_2: autoDraw = True
70.1248 	EXP 	image7_2: autoDraw = True
70.1248 	EXP 	image8_2: autoDraw = True
70.1248 	EXP 	image9_2: autoDraw = True
70.1248 	EXP 	image10_2: autoDraw = True
70.1248 	EXP 	image11_2: autoDraw = True
70.1248 	EXP 	image12_2: autoDraw = True
74.4796 	DATA 	Mouse: Left button down, pos=(773,363)
74.5329 	EXP 	image0_2: autoDraw = False
74.5329 	EXP 	image1_2: autoDraw = False
74.5329 	EXP 	image2_2: autoDraw = False
74.5329 	EXP 	image3_2: autoDraw = False
74.5329 	EXP 	image4_2: autoDraw = False
74.5329 	EXP 	image5_2: autoDraw = False
74.5329 	EXP 	image6_2: autoDraw = False
74.5329 	EXP 	image7_2: autoDraw = False
74.5329 	EXP 	image8_2: autoDraw = False
74.5329 	EXP 	image9_2: autoDraw = False
74.5329 	EXP 	image10_2: autoDraw = False
74.5329 	EXP 	image11_2: autoDraw = False
74.5329 	EXP 	image12_2: autoDraw = False
74.5329 	EXP 	feedback_text: text = 'Helyes válasz'
74.5329 	EXP 	feedback_text: autoDraw = True
74.6820 	DATA 	Mouse:  Left button up, pos=(773,363)
76.5261 	EXP 	New trial (rep=3, index=0): {'pic_num': 5}
76.9267 	EXP 	feedback_text: autoDraw = False
76.9267 	EXP 	image0: image = 'vodor.png'
76.9267 	EXP 	image1: image = 'auto.png'
76.9267 	EXP 	image2: image = 'ollo.png'
76.9267 	EXP 	image3: image = 'alma.png'
76.9267 	EXP 	image4: image = 'bogre.png'
76.9267 	EXP 	image5: image = 'blank.png'
76.9267 	EXP 	image6: image = 'blank.png'
76.9267 	EXP 	image7: image = 'blank.png'
76.9267 	EXP 	image8: image = 'blank.png'
76.9267 	EXP 	image9: image = 'blank.png'
76.9267 	EXP 	image10: image = 'blank.png'
76.9267 	EXP 	image11: image = 'blank.png'
76.9267 	EXP 	image12: image = 'blank.png'
76.9267 	EXP 	image0: autoDraw = True
76.9267 	EXP 	image1: autoDraw = True
76.9267 	EXP 	image2: autoDraw = True
76.9267 	EXP 	image3: autoDraw = True
76.9267 	EXP 	image4: autoDraw = True
76.9267 	EXP 	image5: autoDraw = True
76.9267 	EXP 	image6: autoDraw = True
76.9267 	EXP 	image7: autoDraw = True
76.9267 	EXP 	image8: autoDraw = True
76.9267 	EXP 	image9: autoDraw = True
76.9267 	EXP 	image10: autoDraw = True
76.9267 	EXP 	image11: autoDraw = True
76.9267 	EXP 	image12: autoDraw = True
86.5498 	EXP 	image0: autoDraw = False
86.5498 	EXP 	image1: autoDraw = False
86.5498 	EXP 	image2: autoDraw = False
86.5498 	EXP 	image3: autoDraw = False
86.5498 	EXP 	image4: autoDraw = False
86.5498 	EXP 	image5: autoDraw = False
86.5498 	EXP 	image6: autoDraw = False
86.5498 	EXP 	image7: autoDraw = False
86.5498 	EXP 	image8: autoDraw = False
86.5498 	EXP 	image9: autoDraw = False
86.5498 	EXP 	image10: autoDraw = False
86.5498 	EXP 	image11: autoDraw = False
86.5498 	EXP 	image12: autoDraw = False
86.5498 	EXP 	blank_text: autoDraw = True
87.4196 	EXP 	blank_text: autoDraw = False
87.4196 	EXP 	blank_text: autoDraw = False
87.4196 	EXP 	image0_2: image = 'vodor.png'
87.4196 	EXP 	image1_2: image = 'auto.png'
87.4196 	EXP 	image2_2: image = 'ollo.png'
87.4196 	EXP 	image3_2: image = 'alma.png'
87.4196 	EXP 	image4_2: image = 'fogas.png'
87.4196 	EXP 	image5_2: image = 'blank.png'
87.4196 	EXP 	image6_2: image = 'blank.png'
87.4196 	EXP 	image7_2: image = 'blank.png'
87.4196 	EXP 	image8_2: image = 'blank.png'
87.4196 	EXP 	image9_2: image = 'blank.png'
87.4196 	EXP 	image10_2: image = 'blank.png'
87.4196 	EXP 	image11_2: image = 'blank.png'
87.4196 	EXP 	image12_2: image = 'blank.png'
88.5759 	EXP 	image0_2: autoDraw = True
88.5759 	EXP 	image1_2: autoDraw = True
88.5759 	EXP 	image2_2: autoDraw = True
88.5759 	EXP 	image3_2: autoDraw = True
88.5759 	EXP 	image4_2: autoDraw = True
88.5759 	EXP 	image5_2: autoDraw = True
88.5759 	EXP 	image6_2: autoDraw = True
88.5759 	EXP 	image7_2: autoDraw = True
88.5759 	EXP 	image8_2: autoDraw = True
88.5759 	EXP 	image9_2: autoDraw = True
88.5759 	EXP 	image10_2: autoDraw = True
88.5759 	EXP 	image11_2: autoDraw = True
88.5759 	EXP 	image12_2: autoDraw = True
91.9040 	DATA 	Mouse: Left button down, pos=(1223,430)
91.9543 	EXP 	image0_2: autoDraw = False
91.9543 	EXP 	image1_2: autoDraw = False
91.9543 	EXP 	image2_2: autoDraw = False
91.9543 	EXP 	image3_2: autoDraw = False
91.9543 	EXP 	image4_2: autoDraw = False
91.9543 	EXP 	image5_2: autoDraw = False
91.9543 	EXP 	image6_2: autoDraw = False
91.9543 	EXP 	image7_2: autoDraw = False
91.9543 	EXP 	image8_2: autoDraw = False
91.9543 	EXP 	image9_2: autoDraw = False
91.9543 	EXP 	image10_2: autoDraw = False
91.9543 	EXP 	image11_2: autoDraw = False
91.9543 	EXP 	image12_2: autoDraw = False
91.9543 	EXP 	feedback_text: text = 'Helyes válasz'
91.9543 	EXP 	feedback_text: autoDraw = True
92.0405 	DATA 	Mouse:  Left button up, pos=(1223,430)
93.9515 	EXP 	New trial (rep=4, index=0): {'pic_num': 5}
94.3391 	EXP 	feedback_text: autoDraw = False
94.3391 	EXP 	image0: image = 'letra.png'
94.3391 	EXP 	image1: image = 'kamera.png'
94.3391 	EXP 	image2: image = 'auto.png'
94.3391 	EXP 	image3: image = 'alma.png'
94.3391 	EXP 	image4: image = 'ora.png'
94.3391 	EXP 	image5: image = 'blank.png'
94.3391 	EXP 	image6: image = 'blank.png'
94.3391 	EXP 	image7: image = 'blank.png'
94.3391 	EXP 	image8: image = 'blank.png'
94.3391 	EXP 	image9: image = 'blank.png'
94.3391 	EXP 	image10: image = 'blank.png'
94.3391 	EXP 	image11: image = 'blank.png'
94.3391 	EXP 	image12: image = 'blank.png'
94.3391 	EXP 	image0: autoDraw = True
94.3391 	EXP 	image1: autoDraw = True
94.3391 	EXP 	image2: autoDraw = True
94.3391 	EXP 	image3: autoDraw = True
94.3391 	EXP 	image4: autoDraw = True
94.3391 	EXP 	image5: autoDraw = True
94.3391 	EXP 	image6: autoDraw = True
94.3391 	EXP 	image7: autoDraw = True
94.3391 	EXP 	image8: autoDraw = True
94.3391 	EXP 	image9: autoDraw = True
94.3391 	EXP 	image10: autoDraw = True
94.3391 	EXP 	image11: autoDraw = True
94.3391 	EXP 	image12: autoDraw = True
103.9721 	EXP 	image0: autoDraw = False
103.9721 	EXP 	image1: autoDraw = False
103.9721 	EXP 	image2: autoDraw = False
103.9721 	EXP 	image3: autoDraw = False
103.9721 	EXP 	image4: autoDraw = False
103.9721 	EXP 	image5: autoDraw = False
103.9721 	EXP 	image6: autoDraw = False
103.9721 	EXP 	image7: autoDraw = False
103.9721 	EXP 	image8: autoDraw = False
103.9721 	EXP 	image9: autoDraw = False
103.9721 	EXP 	image10: autoDraw = False
103.9721 	EXP 	image11: autoDraw = False
103.9721 	EXP 	image12: autoDraw = False
103.9721 	EXP 	blank_text: autoDraw = True
104.8594 	EXP 	blank_text: autoDraw = False
104.8594 	EXP 	blank_text: autoDraw = False
104.8594 	EXP 	image0_2: image = 'letra.png'
104.8594 	EXP 	image1_2: image = 'kamera.png'
104.8594 	EXP 	image2_2: image = 'auto.png'
104.8594 	EXP 	image3_2: image = 'alma.png'
104.8594 	EXP 	image4_2: image = 'hajszarito.png'
104.8594 	EXP 	image5_2: image = 'blank.png'
104.8594 	EXP 	image6_2: image = 'blank.png'
104.8594 	EXP 	image7_2: image = 'blank.png'
104.8594 	EXP 	image8_2: image = 'blank.png'
104.8594 	EXP 	image9_2: image = 'blank.png'
104.8594 	EXP 	image10_2: image = 'blank.png'
104.8594 	EXP 	image11_2: image = 'blank.png'
104.8594 	EXP 	image12_2: image = 'blank.png'
106.0045 	EXP 	image0_2: autoDraw = True
106.0045 	EXP 	image1_2: autoDraw = True
106.0045 	EXP 	image2_2: autoDraw = True
106.0045 	EXP 	image3_2: autoDraw = True
106.0045 	EXP 	image4_2: autoDraw = True
106.0045 	EXP 	image5_2: autoDraw = True
106.0045 	EXP 	image6_2: autoDraw = True
106.0045 	EXP 	image7_2: autoDraw = True
106.0045 	EXP 	image8_2: autoDraw = True
106.0045 	EXP 	image9_2: autoDraw = True
106.0045 	EXP 	image10_2: autoDraw = True
106.0045 	EXP 	image11_2: autoDraw = True
106.0045 	EXP 	image12_2: autoDraw = True
108.1848 	DATA 	Mouse: Left button down, pos=(269,923)
108.1854 	DATA 	Mouse:  Left button up, pos=(269,923)
114.3824 	DATA 	Mouse: Left button down, pos=(240,898)
114.3832 	DATA 	Mouse:  Left button up, pos=(240,898)
114.5351 	DATA 	Mouse: Left button down, pos=(268,898)
114.5360 	DATA 	Mouse:  Left button up, pos=(268,898)
120.4274 	DATA 	Mouse: Left button down, pos=(282,1026)
120.4764 	EXP 	image0_2: autoDraw = False
120.4764 	EXP 	image1_2: autoDraw = False
120.4764 	EXP 	image2_2: autoDraw = False
120.4764 	EXP 	image3_2: autoDraw = False
120.4764 	EXP 	image4_2: autoDraw = False
120.4764 	EXP 	image5_2: autoDraw = False
120.4764 	EXP 	image6_2: autoDraw = False
120.4764 	EXP 	image7_2: autoDraw = False
120.4764 	EXP 	image8_2: autoDraw = False
120.4764 	EXP 	image9_2: autoDraw = False
120.4764 	EXP 	image10_2: autoDraw = False
120.4764 	EXP 	image11_2: autoDraw = False
120.4764 	EXP 	image12_2: autoDraw = False
120.4764 	EXP 	feedback_text: text = 'Helyes válasz'
120.4764 	EXP 	feedback_text: autoDraw = True
120.6100 	DATA 	Mouse:  Left button up, pos=(282,1026)
120.9294 	DATA 	Mouse: Left button down, pos=(282,1026)
121.1124 	DATA 	Mouse:  Left button up, pos=(282,1026)
122.5024 	EXP 	feedback_text: autoDraw = False
122.5024 	EXP 	text: autoDraw = True
125.2757 	DATA 	Mouse: Left button down, pos=(896,645)
125.2991 	EXP 	Imported stimulus.xlsx as conditions, 3 conditions, 1 params
125.3010 	EXP 	Created sequence: sequential, trialTypes=3, nReps=1, seed=None
125.3020 	EXP 	New trial (rep=0, index=0): {'pic_num': 5}
125.3029 	EXP 	Created sequence: sequential, trialTypes=1, nReps=5, seed=None
125.3034 	EXP 	New trial (rep=0, index=0): None
125.6672 	DATA 	Mouse:  Left button up, pos=(896,645)
125.6783 	EXP 	text: autoDraw = False
125.6783 	EXP 	image0: image = 'papucs.png'
125.6783 	EXP 	image1: image = 'laptop.png'
125.6783 	EXP 	image2: image = 'alma.png'
125.6783 	EXP 	image3: image = 'ollo.png'
125.6783 	EXP 	image4: image = 'bogre.png'
125.6783 	EXP 	image5: image = 'blank.png'
125.6783 	EXP 	image6: image = 'blank.png'
125.6783 	EXP 	image7: image = 'blank.png'
125.6783 	EXP 	image8: image = 'blank.png'
125.6783 	EXP 	image9: image = 'blank.png'
125.6783 	EXP 	image10: image = 'blank.png'
125.6783 	EXP 	image11: image = 'blank.png'
125.6783 	EXP 	image12: image = 'blank.png'
125.6783 	EXP 	image0: autoDraw = True
